country_code,year,records_count,institutions_count,total_students,students_total_calc,students_total_with_observed_isced8,students_total_component_sum_complete_records,students_total_component_sum_incomplete_records,students_total_component_sum_incomplete_students,students_isced5,students_isced6,students_isced7,students_isced8,foreign_students_total,foreign_students_total_with_observed_isced8,foreign_total_component_sum_complete_records,foreign_total_component_sum_incomplete_records,foreign_total_component_sum_incomplete_students,foreign_students_isced5,foreign_students_isced6,foreign_students_isced7,foreign_students_isced8,academic_personnel_fte,total_personnel_fte,support_admin_personnel_fte,total_revenues_eur,total_revenues_ppp,total_expenditure_eur,total_expenditure_ppp,third_party_funding_eur,third_party_funding_ppp,rd_expenditure_eur,rd_expenditure_ppp,mean_institution_size,median_institution_size,min_institution_size,max_institution_size,cities_count,records_with_complete_isced_structure,institutions_with_student_data,complete_isced_structure_share,isced_shares_reliable,isced_structure_coverage_flag,student_coverage_share,students_total_component_sum_incomplete_share,foreign_total_component_sum_incomplete_share,students_total_reliable,total_students_reliable,isced5_share_observed,isced5_share_reliable,isced5_share,foreign_students_isced5_share,isced6_share_observed,isced6_share_reliable,isced6_share,foreign_students_isced6_share,isced7_share_observed,isced7_share_reliable,isced7_share,foreign_students_isced7_share,isced8_share_observed,isced8_share_reliable,isced8_share,foreign_students_isced8_share,phd_share,phd_share_observed,phd_share_reliable,avg_observed_institution_size,students_per_registered_institution,avg_institution_size,foreign_students_share_aggregate_unmatched,foreign_students_share_pair_numerator,foreign_students_share_pair_denominator,foreign_students_share_pair_records,foreign_students_share_pair_institutions,foreign_students_share,foreign_students_share_pair_record_coverage,foreign_students_share_denominator_coverage,student_staff_ratio_aggregate_unmatched,student_staff_ratio_pair_numerator,student_staff_ratio_pair_denominator,student_staff_ratio_pair_records,student_staff_ratio_pair_institutions,student_staff_ratio,student_staff_ratio_pair_record_coverage,student_staff_ratio_denominator_coverage,revenue_per_student_eur_aggregate_unmatched,revenue_per_student_eur_pair_numerator,revenue_per_student_eur_pair_denominator,revenue_per_student_eur_pair_records,revenue_per_student_eur_pair_institutions,revenue_per_student_eur,revenue_per_student_eur_pair_record_coverage,revenue_per_student_eur_denominator_coverage,revenue_per_student_ppp_aggregate_unmatched,revenue_per_student_ppp_pair_numerator,revenue_per_student_ppp_pair_denominator,revenue_per_student_ppp_pair_records,revenue_per_student_ppp_pair_institutions,revenue_per_student_ppp,revenue_per_student_ppp_pair_record_coverage,revenue_per_student_ppp_denominator_coverage,expenditure_per_student_eur_aggregate_unmatched,expenditure_per_student_eur_pair_numerator,expenditure_per_student_eur_pair_denominator,expenditure_per_student_eur_pair_records,expenditure_per_student_eur_pair_institutions,expenditure_per_student_eur,expenditure_per_student_eur_pair_record_coverage,expenditure_per_student_eur_denominator_coverage,expenditure_per_student_ppp_aggregate_unmatched,expenditure_per_student_ppp_pair_numerator,expenditure_per_student_ppp_pair_denominator,expenditure_per_student_ppp_pair_records,expenditure_per_student_ppp_pair_institutions,expenditure_per_student_ppp,expenditure_per_student_ppp_pair_record_coverage,expenditure_per_student_ppp_denominator_coverage,third_party_funding_per_student_ppp_aggregate_unmatched,third_party_funding_per_student_ppp_pair_numerator,third_party_funding_per_student_ppp_pair_denominator,third_party_funding_per_student_ppp_pair_records,third_party_funding_per_student_ppp_pair_institutions,third_party_funding_per_student_ppp,third_party_funding_per_student_ppp_pair_record_coverage,third_party_funding_per_student_ppp_denominator_coverage,rd_expenditure_per_student_ppp_aggregate_unmatched,rd_expenditure_per_student_ppp_pair_numerator,rd_expenditure_per_student_ppp_pair_denominator,rd_expenditure_per_student_ppp_pair_records,rd_expenditure_per_student_ppp_pair_institutions,rd_expenditure_per_student_ppp,rd_expenditure_per_student_ppp_pair_record_coverage,rd_expenditure_per_student_ppp_denominator_coverage,rd_expenditure_share_of_expenditure_ppp_aggregate_unmatched,rd_expenditure_share_of_expenditure_ppp_pair_numerator,rd_expenditure_share_of_expenditure_ppp_pair_denominator,rd_expenditure_share_of_expenditure_ppp_pair_records,rd_expenditure_share_of_expenditure_ppp_pair_institutions,rd_expenditure_share_of_expenditure_ppp,rd_expenditure_share_of_expenditure_ppp_pair_record_coverage,rd_expenditure_share_of_expenditure_ppp_denominator_coverage
AT,2017,70,70,363616.25019841,313619.07651304797,70,0,0,,8939.708946611001,199208.897984893,85077.09606063597,20393.373520907997,92090.616233764,70,0,0,,1339.411904763,45979.012295046996,27799.546882689003,7028.356673881999,24167.562700000002,47659.248,17360.2394,3983896070.9400005,3530852399.5533133,3811716225.54,3378252630.518209,715749429.8599999,634355301.1672323,2296680.0,2035504.4269748563,5194.517859977286,1812.0207542455,149.2,78296.31176157799,20,70,70,1.0,True,high,1.0,0.0,0.0,True,363616.25019841,0.028504990978248317,0.028504990978248317,0.028504990978248317,0.14982723853339366,0.6351938160133094,0.6351938160133094,0.6351938160133094,0.230808024943413,0.27127525852878526,0.27127525852878526,0.27127525852878526,0.3267571199524225,0.06502593447965702,0.06502593447965702,0.06502593447965702,0.34463923620465653,0.06502593447965702,0.06502593447965702,0.06502593447965702,5194.517859977286,5194.517859977286,5194.517859977286,0.2532632031255865,92090.616233764,363616.25019841,70,70,0.2532632031255865,1.0,1.0,15.045631812860051,363616.25019841,24167.562700000002,70,70,15.045631812860051,1.0,1.0,10956.32021056858,3983896070.9400005,274542.25025970605,22,22,14511.049090518465,0.3142857142857143,0.7550329505623029,9710.381198933426,3530852399.5533133,274542.25025970605,22,22,12860.870762927263,0.3142857142857143,0.7550329505623029,10482.799444359562,3811716225.54,274542.25025970605,22,22,13883.89663862035,0.3142857142857143,0.7550329505623029,9290.708621176416,3378252630.518209,274542.25025970605,22,22,12305.037302355162,0.3142857142857143,0.7550329505623029,1744.5735739838124,634355301.1672323,274542.25025970605,22,22,2310.592633983139,0.3142857142857143,0.7550329505623029,5.5979468075592544,2035504.4269748563,274542.25025970605,22,22,7.414175505042849,0.3142857142857143,0.7550329505623029,0.000602531737439251,2035504.4269748563,3378252630.518209,22,22,0.000602531737439251,0.3142857142857143,1.0
AT,2018,70,70,357628.380952383,312144.745958078,70,0,0,,8678.858369406002,197156.90499329197,86943.75495080299,19365.227644577,92528.915860601,70,0,0,,1363.809523807,45897.208528448005,28697.335558435996,7017.602020202001,24910.1488,49048.42360000001,17831.4248,4177365546.2099996,3701074295.165191,4013778356.619999,3556138848.239995,749324891.14,663889013.9365106,,,5108.976870748328,1804.8369544875,142.366666667,79542.14215751398,20,70,70,1.0,True,high,1.0,0.0,0.0,True,357628.380952383,0.027803954677397002,0.027803954677397002,0.027803954677397002,0.1571415808114336,0.6316201299116877,0.6316201299116877,0.6316201299116877,0.23279533897131122,0.2785366599202019,0.2785366599202019,0.2785366599202019,0.3300678188407476,0.062039255490713305,0.062039255490713305,0.062039255490713305,0.36238159184083724,0.062039255490713305,0.062039255490713305,0.062039255490713305,5108.976870748328,5108.976870748328,5108.976870748328,0.25872923064492725,92528.915860601,357628.380952383,70,70,0.25872923064492725,1.0,1.0,14.356734029319929,357628.380952383,24910.1488,70,70,14.356734029319929,1.0,1.0,11680.743947349642,4177365546.2099996,270116.978084856,22,22,15465.023990079215,0.3142857142857143,0.7553007324684927,10348.938988871738,3701074295.165191,270116.978084856,22,22,13701.74626343745,0.3142857142857143,0.7553007324684927,11223.321666840586,4013778356.619999,270116.978084856,22,22,14859.40789460146,0.3142857142857143,0.7553007324684927,9943.67068622969,3556138848.239995,270116.978084856,22,22,13165.180780020612,0.3142857142857143,0.7553007324684927,1856.365571906065,663889013.9365106,270116.978084856,22,22,2457.783359800334,0.3142857142857143,0.7553007324684927,,,,0,0,,0.0,,,,,0,0,,0.0,
AT,2019,72,72,357818.26190475497,315859.62807304796,72,0,0,,8412.762467107,196225.853101781,92210.827597401,19010.184906759,94804.289199993,72,0,0,,1330.259523808,46566.339875476,30481.517212119004,7111.618686866001,22500.688446,47096.83534600001,18100.5238,4329073201.130001,3813388653.515147,4201726005.1899996,3701211212.8731627,781454216.2700001,688366424.6628437,2440957.0,2150187.186737489,4969.698082010486,1886.719233128,14.833333333,78419.22915227301,20,72,72,1.0,True,high,1.0,0.0,0.0,True,357818.26190475497,0.02663449747734587,0.02663449747734587,0.02663449747734587,0.15812398472073497,0.6212438553761622,0.6212438553761622,0.6212438553761622,0.23730991171342933,0.2919360988295588,0.2919360988295588,0.2919360988295588,0.3305633189326037,0.06018554831693327,0.06018554831693327,0.06018554831693327,0.3740951874874973,0.06018554831693327,0.06018554831693327,0.06018554831693327,4969.698082010485,4969.698082010485,4969.698082010485,0.2649509521826146,94804.289199993,357818.26190475497,72,72,0.2649509521826146,1.0,1.0,15.902547282652819,357818.26190475497,22500.688446,72,72,15.902547282652819,1.0,1.0,12098.52503917848,4329073201.130001,265198.086655463,22,22,16323.923206709243,0.3055555555555556,0.7411530234475683,10657.33379066663,3813388653.515147,265198.086655463,22,22,14379.39730865925,0.3055555555555556,0.7411530234475683,11742.625943190194,4201726005.1899996,265198.086655463,22,22,15843.726695693511,0.3055555555555556,0.7411530234475683,10343.829834650422,3701211212.8731627,265198.086655463,22,22,13956.402399243778,0.3055555555555556,0.7411530234475683,1923.7878497271192,688366424.6628437,265198.086655463,22,22,2595.6688954439846,0.3055555555555556,0.7411530234475683,6.009160000083594,2150187.186737489,265198.086655463,22,22,8.107853317701137,0.3055555555555556,0.7411530234475683,0.000580941498085528,2150187.186737489,3701211212.8731627,22,22,0.000580941498085528,0.3055555555555556,1.0
AT,2020,73,73,372918.84999998996,332987.375796403,73,0,0,,8829.132814405999,203198.652537261,101544.78057405198,19414.809870684,102025.25394999201,73,0,0,,1371.309523808,49060.805828295,34579.850770777,7764.988383837,23464.2828,49172.65580000001,18944.1316,4429607399.85,3882725511.548407,4283403575.2400002,3754572095.577859,758591369.8900001,664935241.1710566,,,5108.477397260136,1872.083333333,63.5,80603.22638979499,20,73,73,1.0,True,high,1.0,0.0,0.0,True,372918.84999998996,0.02651491754992044,0.02651491754992044,0.02651491754992044,0.15531644529919308,0.6102292978863615,0.6102292978863615,0.6102292978863615,0.24144257462188934,0.30495084184854826,0.30495084184854826,0.30495084184854826,0.3405379437061217,0.05830494271516981,0.05830494271516981,0.05830494271516981,0.3999518118156793,0.05830494271516981,0.05830494271516981,0.05830494271516981,5108.477397260136,5108.477397260136,5108.477397260136,0.27358567138666967,102025.25394999201,372918.84999998996,73,73,0.27358567138666967,1.0,1.0,15.893042765406406,372918.84999998996,23464.2828,73,73,15.893042765406406,1.0,1.0,11878.20728249623,4429607399.85,271544.2486269611,22,22,16312.654096884427,0.3013698630136986,0.7281590850850483,10411.716950077776,3882725511.548407,271544.2486269611,22,22,14298.684399250056,0.3013698630136986,0.7281590850850483,11486.154629191084,4283403575.2400002,271544.2486269611,22,22,15774.237889031503,0.3013698630136986,0.7281590850850483,10068.067343814773,3754572095.577859,271544.2486269611,22,22,13826.741367429113,0.3013698630136986,0.7281590850850483,1783.0561291580582,664935241.1710566,271544.2486269611,22,22,2448.7178223558094,0.3013698630136986,0.7281590850850483,,,,0,0,,0.0,,,,,0,0,,0.0,
AT,2021,73,73,374179.787698408,337709.916140474,73,0,0,,9438.198748469,199410.20069917702,108886.09124964,19975.425443188,107121.64985908601,73,0,0,,1681.783333331,49771.383188481,38335.244777561005,8416.449999998,24153.603666666666,50596.263166666664,19422.2472,4731879373.9,4190136611.4107094,4496352412.799999,3981574629.0146914,856767008.9700001,758677584.1192256,2720703.0,2409215.524798767,5125.750516416548,1976.986567569,124.7,79109.638151553,20,73,73,1.0,True,high,1.0,0.0,0.0,True,374179.787698408,0.027947650623747402,0.027947650623747402,0.027947650623747402,0.17818901446674953,0.5904777774314162,0.5904777774314162,0.5904777774314162,0.24959296472282427,0.3224249157207089,0.3224249157207089,0.3224249157207089,0.35206741593534563,0.059149656224127614,0.059149656224127614,0.059149656224127614,0.42134021244930076,0.059149656224127614,0.059149656224127614,0.059149656224127614,5125.750516416548,5125.750516416548,5125.750516416548,0.28628390250043906,107121.64985908601,374179.787698408,73,73,0.28628390250043906,1.0,1.0,15.491675398102073,374179.787698408,24153.603666666666,73,73,15.491675398102073,1.0,1.0,12646.004753506177,4731879373.9,266569.69075909,22,22,17751.00297571487,0.3013698630136986,0.7124107167807454,11198.190680432996,4190136611.4107094,266569.69075909,22,22,15718.728560170437,0.3013698630136986,0.7124107167807454,12016.556106510212,4496352412.799999,266569.69075909,22,22,16867.455561043276,0.3013698630136986,0.7124107167807454,10640.806264564651,3981574629.0146914,266569.69075909,22,22,14936.336601796955,0.3013698630136986,0.7124107167807454,2027.575002877296,758677584.1192256,266569.69075909,22,22,2846.0759434382726,0.3013698630136986,0.7124107167807454,6.43865757586194,2409215.524798767,266569.69075909,22,22,9.037844917545687,0.3013698630136986,0.7124107167807454,0.0006050911383758161,2409215.524798767,3981574629.0146914,22,22,0.0006050911383758161,0.3013698630136986,1.0
AT,2022,74,74,372900.51428570005,337675.751310123,74,0,0,,9875.484163056,194433.307367417,113403.96179468,19962.99798497,109661.81367575201,74,0,0,,1699.583333332,49665.90370989699,40896.749483618005,8702.957575759001,23825.4962,50870.15640000001,19822.151100000003,4886550764.299999,4387436040.349806,4712638863.12,4231287587.2001147,881961339.8,791877370.1695158,,,5039.196138995946,2100.5229064325,60.0,75040.782939129,20,74,74,1.0,True,high,1.0,0.0,0.0,True,372900.51428570005,0.02924546439814184,0.02924546439814184,0.02924546439814184,0.17210126665891573,0.5757988443441665,0.5757988443441665,0.5757988443441665,0.2554392782921923,0.3358368534154212,0.3358368534154212,0.3358368534154212,0.3606289307393188,0.05911883784227043,0.05911883784227043,0.05911883784227043,0.4359544384220945,0.05911883784227043,0.05911883784227043,0.05911883784227043,5039.196138995947,5039.196138995947,5039.196138995947,0.29407793627158674,109661.81367575201,372900.51428570005,74,74,0.29407793627158674,1.0,1.0,15.651322060847573,372900.51428570005,23825.4962,74,74,15.651322060847573,1.0,1.0,13104.167404167585,4886550764.299999,262209.020883563,22,22,18636.08943671671,0.2972972972972973,0.7031607917887448,11765.701232013707,4387436040.349806,262209.020883563,22,22,16732.589998488646,0.2972972972972973,0.7031607917887448,12637.791267590965,4712638863.12,262209.020883563,22,22,17972.832693703178,0.2972972972972973,0.7031607917887448,11346.960985841622,4231287587.2001147,262209.020883563,22,22,16137.078628881605,0.2972972972972973,0.7031607917887448,2123.562022129082,791877370.1695158,262209.020883563,22,22,3020.023367240132,0.2972972972972973,0.7031607917887448,,,,0,0,,0.0,,,,,0,0,,0.0,
AT,2023,76,76,380064.1666666621,346009.66724553605,76,0,0,,10356.093253967998,193700.354421351,121856.28038107402,20096.939189143,116611.60677499001,76,0,0,,1781.999999996,51625.387914770996,45720.689366447,9084.022222218999,23552.238299999997,51692.7867,20811.4764,5342004968.299999,4735400202.375676,5235187395.0599985,4640712166.52779,964518600.62,854993884.0705609,3173664.0,2813282.5104157436,5000.844298245553,1926.2061452995,56.5,74617.35040465699,20,76,76,1.0,True,high,1.0,0.0,0.0,True,380064.1666666621,0.029930069111679145,0.029930069111679145,0.029930069111679145,0.17207261042316477,0.5598119727790639,0.5598119727790639,0.5598119727790639,0.2665219073501111,0.3521759416467463,0.3521759416467463,0.3521759416467463,0.375201747693819,0.05808201646251048,0.05808201646251048,0.05808201646251048,0.4520102358236957,0.05808201646251048,0.05808201646251048,0.05808201646251048,5000.844298245554,5000.844298245554,5000.844298245554,0.30682083974852864,116611.60677499001,380064.1666666621,76,76,0.30682083974852864,1.0,1.0,16.13707206192212,380064.1666666621,23552.238299999997,76,76,16.13707206192212,1.0,1.0,14055.534398709156,5342004968.299999,262060.704997966,22,22,20384.608857483847,0.2894736842105263,0.6895170026060577,12459.47557726191,4735400202.375676,262060.704997966,22,22,18069.859815161642,0.2894736842105263,0.6895170026060577,13774.48298000573,5235187395.0599985,262060.704997966,22,22,19977.00263799806,0.2894736842105263,0.6895170026060577,12210.338604738707,4640712166.52779,262060.704997966,22,22,17708.538815706113,0.2894736842105263,0.6895170026060577,2249.6040381003327,854993884.0705609,262060.704997966,22,22,3262.5795007198694,0.2894736842105263,0.6895170026060577,7.402125107161583,2813282.5104157436,262060.704997966,22,22,10.735232168583149,0.2894736842105263,0.6895170026060577,0.0006062178410260378,2813282.5104157436,4640712166.52779,22,22,0.0006062178410260378,0.2894736842105263,1.0
BE,2014,65,65,245180.0,245195.0,23,0,0,,0.0,183605.0,49965.0,11625.0,21665.0,23,0,0,,0.0,10110.0,7395.0,4180.0,23425.0,33240.0,9815.0,2980523927.86,2669643896.152985,2658103935.39,2380853540.588473,868293164.76,777726870.6704288,,,10660.0,7290.0,620.0,50445.0,21,23,23,0.35384615384615387,False,low,0.35384615384615387,0.0,0.0,True,245180.0,0.0,,,,0.7488121699055853,,,0.055063859916668935,0.2037765859825853,,,0.14800360252176523,0.04741124411182936,,,0.35956989247311827,,0.04741124411182936,,10660.0,3772.0,3772.0,0.08836365119504037,21665.0,245180.0,23,23,0.08836365119504037,0.35384615384615387,1.0,10.466595517609392,243335.0,23425.0,22,22,10.387833511205976,0.3384615384615385,1.0,12156.472501264378,2980523927.86,243335.0,22,22,12248.644575831673,0.3384615384615385,0.9924749163879598,10888.5059799045,2669643896.152985,243335.0,22,22,10971.06415498381,0.3384615384615385,0.9924749163879598,10841.438679296843,2658103935.3900003,243335.0,22,22,10923.639983520663,0.3384615384615385,0.9924749163879598,9710.635209187018,2380853540.588472,243335.0,22,22,9784.26260335945,0.3384615384615385,0.9924749163879598,3172.064893834851,777726870.6704288,243335.0,22,22,3196.115933467971,0.3384615384615385,0.9924749163879598,,,,0,0,,0.0,,,,,0,0,,0.0,
BE,2015,64,64,249010.0,249015.0,22,0,0,,0.0,186485.0,49710.0,12820.0,23975.0,22,0,0,,0.0,10875.0,7910.0,5180.0,23380.0,33305.0,9935.0,3071408124.45,2760543339.040634,2744734580.0699997,2466933229.136894,981828288.86,882455028.1410377,,,11318.636363636364,8070.0,680.0,50385.0,21,22,22,0.34375,False,low,0.34375,0.0,0.0,True,249010.0,0.0,,,,0.7488906290785695,,,0.05831568222645253,0.19962652852237817,,,0.15912291289478978,0.051482842399052264,,,0.4040561622464899,,0.051482842399052264,,11318.636363636364,3890.78125,3890.78125,0.09628127384442392,23975.0,249010.0,22,22,0.09628127384442392,0.34375,1.0,10.650556030795551,247170.0,23380.0,21,21,10.571856287425149,0.328125,1.0,12334.477026826231,3071408124.4500003,247170.0,21,21,12426.298193348708,0.328125,0.9926107385245573,11086.074210034272,2760543339.0406346,247170.0,21,21,11168.601930010254,0.328125,0.9926107385245573,11022.587767840647,2744734580.07,247170.0,21,21,11104.642877655057,0.328125,0.9926107385245573,9906.964495951544,2466933229.136894,247170.0,21,21,9980.714605886209,0.328125,0.9926107385245573,3543.8537735072396,882455028.141038,247170.0,21,21,3570.235174742234,0.328125,0.9926107385245573,,,,0,0,,0.0,,,,,0,0,,0.0,
BE,2016,63,63,242920.0,242935.0,22,0,0,,0.0,181600.0,49075.0,12260.0,21555.0,22,0,0,,0.0,9710.0,6915.0,4930.0,23570.0,33755.0,10190.0,3119534017.04,2774571537.7513714,2788881367.77,2480482925.6268177,971360333.45,863945935.3125862,,,11041.818181818182,7872.5,585.0,49395.0,21,22,22,0.3492063492063492,False,low,0.3492063492063492,0.0,0.0,True,242920.0,0.0,,,,0.7475250581431248,,,0.05346916299559471,0.20200876777738902,,,0.14090677534386142,0.05046617407948628,,,0.40212071778140296,,0.05046617407948628,,11041.818181818182,3855.873015873016,3855.873015873016,0.08873291618639881,21555.0,242920.0,22,22,0.08873291618639881,0.3492063492063492,1.0,10.306321595248196,242920.0,23570.0,22,22,10.306321595248196,0.3492063492063492,1.0,12841.816305944343,3119534017.04,241235.0,21,21,12931.514983480838,0.3333333333333333,0.9930635600197596,11421.750114240784,2774571537.7513714,241235.0,21,21,11501.529785277307,0.3333333333333333,0.9930635600197596,11480.65769706076,2788881367.77,241235.0,21,21,11560.848831098307,0.3333333333333333,0.9930635600197596,10211.110347549884,2480482925.6268177,241235.0,21,21,10282.433832681068,0.3333333333333333,0.9930635600197596,3556.5039326222054,863945935.3125861,241235.0,21,21,3581.345722273244,0.3333333333333333,0.9930635600197596,,,,0,0,,0.0,,,,,0,0,,0.0,
BE,2017,149,149,451413.0,451413.0,63,0,0,,0.0,333025.0,98408.0,19980.0,66278.0,63,0,0,,0.0,37623.0,19832.0,8823.0,26123.9963,43270.3842,14933.8189,3193176466.99,2827771795.566852,2879254294.2500005,2549772669.851756,976303174.93,864581901.6046474,0.0,0.0,7165.285714285715,4257.0,55.0,50708.0,59,63,63,0.4228187919463087,False,low,0.4228187919463087,0.0,0.0,True,451413.0,0.0,,,,0.737739054923097,,,0.11297350048795135,0.21799992468094628,,,0.20152833102999756,0.044261020395956696,,,0.4415915915915916,,0.044261020395956696,,7165.285714285715,3029.6174496644294,3029.6174496644294,0.14682341890906997,66278.0,451413.0,63,63,0.14682341890906997,0.4228187919463087,1.0,17.27963037569409,350763.0,26123.996299999995,27,27,13.426850776272698,0.18120805369127516,0.9999999999999999,7073.736172839505,3193176466.9900007,251439.0,21,21,12699.606930468228,0.14093959731543623,0.5570043397066544,6264.267523458235,2827771795.566851,251439.0,21,21,11246.353173401307,0.14093959731543623,0.5570043397066544,6378.314967114373,2879254294.25,251439.0,21,21,11451.104618814106,0.14093959731543623,0.5570043397066544,5648.4254327007775,2549772669.851756,251439.0,21,21,10140.720691109002,0.14093959731543623,0.5570043397066544,1915.2791381830993,864581901.6046475,251439.0,21,21,3438.535396675327,0.14093959731543623,0.5570043397066544,0.0,0.0,98917.0,35,35,0.0,0.2348993288590604,0.219127495220563,0.0,,,0,0,,0.0,
BE,2018,149,149,456054.0,456054.0,63,0,0,,0.0,334499.0,100943.0,20612.0,68351.0,63,0,0,,0.0,38172.0,20654.0,9525.0,26585.215299999996,44238.2001,15420.662999999999,3365909717.3999996,2978233113.071485,3033892718.6099997,2684456956.5729055,1065291316.3000001,942593871.9838611,0.0,0.0,7238.952380952381,4036.0,53.0,51463.0,59,63,63,0.4228187919463087,False,low,0.4228187919463087,0.0,0.0,True,456054.0,0.0,,,,0.7334635810671544,,,0.11411693308500175,0.22134001675240214,,,0.2046105227702763,0.045196402180443546,,,0.4621094508053561,,0.045196402180443546,,7238.952380952381,3060.7651006711408,3060.7651006711408,0.1498747955285997,68351.0,456054.0,63,63,0.1498747955285997,0.4228187919463087,1.0,17.154421916605656,355293.0,26585.215299999996,27,27,13.3643077925346,0.18120805369127516,1.0,7380.506951808337,3365909717.4,253310.0,21,21,13287.709594567921,0.14093959731543623,0.5554386103400036,6530.439625727403,2978233113.071485,253310.0,21,21,11757.266247173366,0.14093959731543623,0.5554386103400036,6652.485711363127,3033892718.61,253310.0,21,21,11976.995454620821,0.14093959731543623,0.5554386103400036,5886.269951744543,2684456956.5729046,253310.0,21,21,10597.516705115884,0.14093959731543623,0.5554386103400036,2066.847066320789,942593871.9838611,253310.0,21,21,3721.108017780037,0.14093959731543623,0.5554386103400036,0.0,0.0,99123.0,35,35,0.0,0.2348993288590604,0.21734926127169152,0.0,,,0,0,,0.0,
BE,2019,149,149,474766.0,474766.0,63,0,0,,9434.0,337313.0,106541.0,21478.0,72590.0,63,0,0,,785.0,39094.0,22561.0,10150.0,27686.967800000006,45992.6867,15973.3762,3545083564.0088205,3133415443.095,3209565078.8500004,2836858596.448585,1170937523.2900002,1034963958.4312963,0.0,0.0,7535.9682539682535,4471.0,54.0,53173.0,59,63,63,0.4228187919463087,False,low,0.4228187919463087,0.0,0.0,True,474766.0,0.01987084163566894,,,0.08320966716133135,0.710482637762603,,,0.11589829031196544,0.2244073922732462,,,0.2117588533991609,0.04523912832848182,,,0.4725765899990688,,0.04523912832848182,,7535.9682539682535,3186.3489932885905,3186.3489932885905,0.15289637421382324,72590.0,474766.0,63,63,0.15289637421382324,0.4228187919463087,1.0,17.14763434658236,373091.0,27686.967800000002,27,27,13.475328995759513,0.18120805369127516,0.9999999999999999,7467.012305027783,3545083564.0088205,267362.0,21,21,13259.489246821988,0.14093959731543623,0.5631447913287809,6599.9154174793475,3133415443.095,267362.0,21,21,11719.748666957159,0.14093959731543623,0.5631447913287809,6760.309455289554,3209565078.85,267362.0,21,21,12004.56713687809,0.14093959731543623,0.5631447913287809,5975.277497648494,2836858596.4485855,267362.0,21,21,10610.552720463587,0.14093959731543623,0.5631447913287809,2179.945401379409,1034963958.4312962,267362.0,21,21,3871.0211564519127,0.14093959731543623,0.5631447913287809,0.0,0.0,100002.0,35,35,0.0,0.2348993288590604,0.21063429141935186,0.0,,,0,0,,0.0,
BE,2020,149,149,500402.0,500402.0,63,0,0,,15692.0,349577.0,113227.0,21906.0,77994.0,63,0,0,,1291.0,42357.0,23910.0,10436.0,15228.060000000001,38406.21,11866.73,3840304324.36,3425570503.5011196,3272461000.0,2919051441.9260173,1308662497.26,1167333437.9298348,0.0,0.0,7942.888888888889,4498.0,53.0,54958.0,59,63,63,0.4228187919463087,False,low,0.4228187919463087,0.0,0.0,True,500402.0,0.031358787534822005,,,0.08227122100433341,0.6985923317652607,,,0.12116643829542562,0.2262720772498911,,,0.21116871417594743,0.04377680345002618,,,0.47639916004747557,,0.04377680345002618,,7942.888888888889,3358.4026845637586,3358.4026845637586,0.1558626864001343,77994.0,500402.0,63,63,0.1558626864001343,0.4228187919463087,1.0,32.86052195749163,282340.0,15228.060000000001,21,21,18.540772757659216,0.14093959731543623,1.0,7674.438400246202,3840304324.36,282340.0,21,21,13601.701226747893,0.14093959731543623,0.564226362004948,6845.63711476197,3425570503.5011196,282340.0,21,21,12132.784952543458,0.14093959731543623,0.564226362004948,6539.664110055515,3272461000.0,282340.0,21,21,11590.49727279167,0.14093959731543623,0.564226362004948,5833.412819944799,2919051441.9260173,282340.0,21,21,10338.781050952814,0.14093959731543623,0.564226362004948,2332.791311645107,1167333437.929835,282340.0,21,21,4134.495423708419,0.14093959731543623,0.564226362004948,0.0,0.0,102767.0,35,35,0.0,0.2348993288590604,0.20536888341773216,0.0,,,0,0,,0.0,
BE,2021,148,148,512080.0,512080.0,63,0,0,,18867.0,354269.0,117962.0,20982.0,82559.0,63,0,0,,1556.0,45061.0,25741.0,10201.0,15403.21,39383.91,12230.25,4005291653.4,3548871313.739911,3562933699.9300003,3156921965.896103,950937462.7700001,842574018.2791221,0.0,0.0,8128.253968253968,4611.0,50.0,56631.0,59,63,63,0.42567567567567566,False,low,0.42567567567567566,0.0,0.0,True,512080.0,0.03684385252304327,,,0.08247204113001537,0.6918235431963755,,,0.1271943071507809,0.23035853772847992,,,0.21821434021125447,0.040974066552101236,,,0.4861786293013059,,0.040974066552101236,,8128.253968253968,3460.0,3460.0,0.16122285580378065,82559.0,512080.0,63,63,0.16122285580378065,0.42567567567567566,1.0,33.24501840850057,290384.0,15403.21,21,21,18.852174319508727,0.14189189189189189,1.0,7821.613133494767,4005291653.4,290384.0,21,21,13793.08657983911,0.14189189189189189,0.5670676456803625,6930.306424269472,3548871313.7399106,290384.0,21,21,12221.304595776319,0.14189189189189189,0.5670676456803625,6957.76773146774,3562933699.930001,290384.0,21,21,12269.731458792498,0.14189189189189189,0.5670676456803625,6164.899949023791,3156921965.8961024,290384.0,21,21,10871.542391785024,0.14189189189189189,0.5670676456803625,1645.3952864379044,842574018.2791224,290384.0,21,21,2901.585549751785,0.14189189189189189,0.5670676456803625,0.0,0.0,103590.0,35,35,0.0,0.23648648648648649,0.20229261052960476,0.0,,,0,0,,0.0,
