country_code,year,total_students,academic_personnel_fte,total_personnel_fte,student_staff_ratio,total_revenues_eur,total_revenues_ppp,total_expenditure_eur,total_expenditure_ppp,revenue_per_student_eur,revenue_per_student_ppp,expenditure_per_student_eur,expenditure_per_student_ppp,third_party_funding_ppp,third_party_funding_per_student_ppp,rd_expenditure_ppp,rd_expenditure_per_student_ppp,rd_expenditure_share_of_expenditure_ppp,student_staff_ratio_aggregate_unmatched,student_staff_ratio_pair_numerator,student_staff_ratio_pair_denominator,student_staff_ratio_pair_records,student_staff_ratio_pair_institutions,student_staff_ratio_pair_record_coverage,student_staff_ratio_denominator_coverage,revenue_per_student_eur_aggregate_unmatched,revenue_per_student_eur_pair_numerator,revenue_per_student_eur_pair_denominator,revenue_per_student_eur_pair_records,revenue_per_student_eur_pair_institutions,revenue_per_student_eur_pair_record_coverage,revenue_per_student_eur_denominator_coverage,revenue_per_student_ppp_aggregate_unmatched,revenue_per_student_ppp_pair_numerator,revenue_per_student_ppp_pair_denominator,revenue_per_student_ppp_pair_records,revenue_per_student_ppp_pair_institutions,revenue_per_student_ppp_pair_record_coverage,revenue_per_student_ppp_denominator_coverage,expenditure_per_student_eur_aggregate_unmatched,expenditure_per_student_eur_pair_numerator,expenditure_per_student_eur_pair_denominator,expenditure_per_student_eur_pair_records,expenditure_per_student_eur_pair_institutions,expenditure_per_student_eur_pair_record_coverage,expenditure_per_student_eur_denominator_coverage,expenditure_per_student_ppp_aggregate_unmatched,expenditure_per_student_ppp_pair_numerator,expenditure_per_student_ppp_pair_denominator,expenditure_per_student_ppp_pair_records,expenditure_per_student_ppp_pair_institutions,expenditure_per_student_ppp_pair_record_coverage,expenditure_per_student_ppp_denominator_coverage,third_party_funding_per_student_ppp_aggregate_unmatched,third_party_funding_per_student_ppp_pair_numerator,third_party_funding_per_student_ppp_pair_denominator,third_party_funding_per_student_ppp_pair_records,third_party_funding_per_student_ppp_pair_institutions,third_party_funding_per_student_ppp_pair_record_coverage,third_party_funding_per_student_ppp_denominator_coverage,rd_expenditure_per_student_ppp_aggregate_unmatched,rd_expenditure_per_student_ppp_pair_numerator,rd_expenditure_per_student_ppp_pair_denominator,rd_expenditure_per_student_ppp_pair_records,rd_expenditure_per_student_ppp_pair_institutions,rd_expenditure_per_student_ppp_pair_record_coverage,rd_expenditure_per_student_ppp_denominator_coverage,rd_expenditure_share_of_expenditure_ppp_aggregate_unmatched,rd_expenditure_share_of_expenditure_ppp_pair_numerator,rd_expenditure_share_of_expenditure_ppp_pair_denominator,rd_expenditure_share_of_expenditure_ppp_pair_records,rd_expenditure_share_of_expenditure_ppp_pair_institutions,rd_expenditure_share_of_expenditure_ppp_pair_record_coverage,rd_expenditure_share_of_expenditure_ppp_denominator_coverage
SI,2018,66217.0,,,,,,,,,,,,,,0.0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,0.0,0.0,821.0,13,13,0.24528301886792453,0.012398628750924989,,,,0,0,0.0,
SI,2019,66798.0,,,,,,,,,,,,,,0.0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,0.0,0.0,813.0,12,12,0.23076923076923078,0.012171023084523488,,,,0,0,0.0,
SI,2020,72494.0,,,,,,,,,,,,,,0.0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,0.0,0.0,917.0,12,12,0.2608695652173913,0.012649322702568489,,,,0,0,0.0,
SI,2021,71439.0,,,,,,,,,,,,,,0.0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,0.0,0.0,897.0,12,12,0.2608695652173913,0.012556166799647252,,,,0,0,0.0,
SI,2022,70015.0,,,,,,,,,,,,,,0.0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,0.0,0.0,895.0,12,12,0.2608695652173913,0.012782975076769263,,,,0,0,0.0,
SK,2014,179095.0,11785.0,21780.0,12.523971149766652,792866355.0,1170735184.6765833,702051131.0,1036638716.3744503,5310.024813314135,7840.707127057452,4632.47199604091,6840.242272348732,28153765.736712944,189.0085310107948,360835701.7769233,2304.2606837825174,0.35933044478031684,15.196860415782774,147595.0,11785.0,20,20,0.625,1.0,4427.071414612356,792866355.0,149315.0,22,22,0.6875,0.8337195343253581,6536.950694751854,1170735184.6765835,149315.0,22,22,0.6875,0.8337195343253581,3919.9929143750524,702051131.0,151550.0,23,23,0.71875,0.8461989446941567,5788.205792313857,1036638716.3744503,151550.0,23,23,0.71875,0.8461989446941567,157.20017720602442,28153765.73671294,148955.0,21,21,0.65625,0.8317094279572294,2014.7726166387856,360835701.7769233,156595.0,24,24,0.75,0.8743683519919596,0.3480824091144438,360835701.7769233,1004189060.5665956,20,20,0.625,0.9686972372386935
SK,2015,162335.0,11380.0,21175.0,12.091388400702987,1069924338.0,1565070335.1388988,746608420.0,1092128338.991877,7684.857877536362,11241.302461044346,5276.011730619744,7717.676058171699,35048737.10371299,252.46704198604712,259793191.31631723,1794.89561500841,0.24546666745816031,14.26493848857645,137600.0,11380.0,20,20,0.625,1.0,6590.842011888995,1069924338.0,139225.0,22,22,0.6875,0.8576400652970708,9640.991376714195,1565070335.138899,139225.0,22,22,0.6875,0.8576400652970708,4599.183293806019,746608420.0,141510.0,23,23,0.71875,0.8717158961406967,6727.620901172742,1092128338.991877,141510.0,23,23,0.71875,0.8717158961406967,215.90376138055868,35048737.10371299,138825.0,21,21,0.65625,0.8551760248868081,1600.3523042863044,259793191.31631726,144740.0,24,24,0.75,0.8916130224535682,0.23787789588550315,259793191.31631723,1058364437.0394969,20,20,0.625,0.9690843092822342
SK,2016,151170.0,11205.0,20875.0,11.47657295850067,793655623.0,1095622267.3484375,705406875.0,973797019.0008671,6001.857473437441,8285.41813701696,5334.494460619352,7364.139743644775,32983653.787749108,253.40852633488862,236781201.51079258,1751.6641502555394,0.24794027918916003,13.491298527443107,128595.0,11205.0,20,20,0.625,1.0,5250.08680955216,793655623.0,132235.0,23,23,0.71875,0.8747436660713105,7247.617036107942,1095622267.3484378,132235.0,23,23,0.71875,0.8747436660713105,4666.31524111927,705406875.0,132235.0,23,23,0.71875,0.8747436660713105,6441.734596817273,973797019.0008669,132235.0,23,23,0.71875,0.8747436660713105,218.18914988257663,32983653.787749104,130160.0,22,22,0.6875,0.8610173976318053,1566.324016079861,236781201.51079255,135175.0,25,25,0.78125,0.8941919693060792,0.24315252243607632,236781201.51079255,954992880.8870384,21,21,0.65625,0.9806898791566212
SK,2017,139973.0,11086.0,20683.0,10.79821396355764,828965357.0,1102557211.0122004,706062030.0,939090851.0527933,6735.612950143006,8958.635684901525,5736.983473088923,7630.418381539206,43561665.31667591,359.3752037014883,218335865.7297864,1734.4348778610804,0.23493903979822692,12.626104997293885,119709.0,11086.0,20,20,0.625,1.0,5922.323283776157,828965357.0,123072.0,23,23,0.71875,0.8792552849478114,7876.92777187172,1102557211.0122004,123072.0,23,23,0.71875,0.8792552849478114,5044.273038371686,706062030.0,123072.0,23,23,0.71875,0.8792552849478114,6709.085688331273,939090851.0527931,123072.0,23,23,0.71875,0.8792552849478114,311.2147722537626,43561665.31667591,121215.0,22,22,0.6875,0.8659884406278354,1559.84272488113,218335865.7297864,125883.0,25,25,0.78125,0.8993377294192452,0.23249706403274514,218335865.72978637,929329863.2585717,22,22,0.6875,0.9896059174857483
SK,2018,136806.0,11079.0,20559.0,10.506182868489937,852425939.0,1098971375.2710602,733858811.0,946111315.8118654,7096.4530386280385,9148.945848077426,6109.380710955711,7876.384580518361,38200801.126269564,323.44778905439705,218833592.8979009,1790.1230553225153,0.23511866127638778,12.3482263742215,116398.0,11079.0,20,20,0.625,1.0,6230.910479072555,852425939.0,120120.0,23,23,0.71875,0.8780316652778387,8033.064158524189,1098971375.2710605,120120.0,23,23,0.71875,0.8780316652778387,5364.229719456749,733858811.0,120120.0,23,23,0.71875,0.8780316652778387,6915.715069601227,946111315.8118656,120120.0,23,23,0.71875,0.8780316652778387,279.23337519019316,38200801.126269564,118105.0,22,22,0.6875,0.8633027791178749,1599.5906093146566,218833592.89790088,122245.0,25,25,0.78125,0.8935646097393389,0.23129793422893172,218833592.8979009,930736810.5531046,22,22,0.6875,0.9837497924379355
SK,2019,134882.0,11015.0,20462.0,10.473536087153882,893044782.0,1138717358.5122187,787353824.0,1003951296.4533219,7489.724428863766,9550.113711565455,6603.323023248013,8419.867292204717,36517857.074548446,311.75339196452404,235894035.7409261,1982.9193593043726,0.23729217136279931,12.245301861098502,115366.0,11015.0,20,20,0.6451612903225806,1.0,6620.933719844012,893044782.0,119236.0,23,23,0.7419354838709677,0.8840023131329606,8442.322611706668,1138717358.5122185,119236.0,23,23,0.7419354838709677,0.8840023131329606,5837.352826915378,787353824.0,119236.0,23,23,0.7419354838709677,0.8840023131329606,7443.18216258153,1003951296.4533217,119236.0,23,23,0.7419354838709677,0.8840023131329606,270.7392911919192,36517857.07454845,117137.0,22,22,0.7096774193548387,0.8684405628623537,1748.891888768895,235894035.7409261,118963.0,24,24,0.7741935483870968,0.8819783217923814,0.23496561693208973,235894035.74092603,994107957.2332976,22,22,0.7096774193548387,0.9901954016546439
SK,2020,137254.0,11020.0,20132.0,10.703720508166969,1035729891.0,1352811264.9602346,816476810.0,1066435405.3549249,8492.025507317672,11091.798999386989,6694.3533800680525,8743.782276513137,51257223.949959055,427.92449511991936,307125487.681113,2528.655894886406,0.29282772998840356,12.454990925589836,117955.0,11020.0,20,20,0.6451612903225806,1.0,7546.081651536567,1035729891.0,121965.0,23,23,0.7419354838709677,0.8886079822810264,9856.261128711983,1352811264.9602342,121965.0,23,23,0.7419354838709677,0.8886079822810264,5948.655849738441,816476810.0,121965.0,23,23,0.7419354838709677,0.8886079822810264,7769.79472623694,1066435405.3549247,121965.0,23,23,0.7419354838709677,0.8886079822810264,373.4479428647548,51257223.94995906,119781.0,22,22,0.7096774193548387,0.8726958777157678,2237.643257618088,307125487.68111306,121458.0,24,24,0.7741935483870968,0.8849141008640914,0.28799258364729297,307125487.68111306,1048826515.4849772,22,22,0.7096774193548387,0.9834880858404291
SK,2021,136571.0,10805.0,19644.0,10.826654326700602,1030670250.0,1347223257.035971,839025016.89,1096717418.5819435,8523.571369500496,11141.4427475684,6938.67860478002,9069.776865547003,40076472.518178955,331.4296437163328,342530139.2227526,2846.5187373600966,0.3184308343857858,12.639611291068949,116982.0,10805.0,20,20,0.6451612903225806,1.0,7546.772374808707,1030670250.0,120920.0,23,23,0.7419354838709677,0.8854002679924727,9864.636394519854,1347223257.035971,120920.0,23,23,0.7419354838709677,0.8854002679924727,6143.507896185866,839025016.89,120920.0,23,23,0.7419354838709677,0.8854002679924727,8030.382867387246,1096717418.5819435,120920.0,23,23,0.7419354838709677,0.8854002679924727,293.4478953670908,40076472.51817896,120920.0,23,23,0.7419354838709677,0.8854002679924727,2508.0737434942453,342530139.2227525,120333.0,24,24,0.7741935483870968,0.8811021373498034,0.3123230591756665,342530139.2227525,1075681442.3560812,22,22,0.7096774193548387,0.9808191464187176
SK,2022,136095.0,10745.0,19540.0,10.916240111679851,1061951835.0,1344853971.614949,925472161.0,1172016347.9353275,8761.978836633663,11096.154881311459,7635.908919141914,9670.101880654516,69947723.07922207,577.1264280463866,403126109.20658875,3421.106710286322,0.3560995883113882,12.665891112145184,117295.0,10745.0,20,20,0.6451612903225806,1.0,7803.018736911716,1061951835.0,121200.0,23,23,0.7419354838709677,0.8905543921525405,9881.729465556773,1344853971.6149487,121200.0,23,23,0.7419354838709677,0.8905543921525405,6800.19222601859,925472161.0,121200.0,23,23,0.7419354838709677,0.8905543921525405,8611.751702379423,1172016347.9353273,121200.0,23,23,0.7419354838709677,0.8905543921525405,513.9624753240169,69947723.07922207,121200.0,23,23,0.7419354838709677,0.8905543921525405,2962.093458294491,403126109.20658875,117835.0,21,21,0.6774193548387096,0.8658290164958301,0.34395945919760623,403126109.20658875,1132060026.0118206,21,21,0.6774193548387096,0.9659080506906788
SK,2023,137595.0,10310.0,18905.0,11.3545101842871,1295572548.0,1630391345.0006862,1043468138.34,1313134817.6215866,10653.503396102295,13406.721034460044,8580.44682460324,10797.918079282845,69605734.17614791,572.3685073279164,531250590.65814793,4496.788476876147,0.4220050804347905,13.345780795344325,117065.0,10310.0,19,19,0.6129032258064516,1.0,9415.840313964896,1295572548.0,121610.0,23,23,0.7419354838709677,0.8838257204113522,11849.204876635678,1630391345.000686,121610.0,23,23,0.7419354838709677,0.8838257204113522,7583.6195962062575,1043468138.34,121610.0,23,23,0.7419354838709677,0.8838257204113522,9543.477725364923,1313134817.6215868,121610.0,23,23,0.7419354838709677,0.8838257204113522,505.87400832986594,69605734.17614791,121610.0,23,23,0.7419354838709677,0.8838257204113522,3860.973077932686,531250590.658148,118140.0,21,21,0.6774193548387096,0.85860678076965,0.4045666777919839,531250590.658148,1258872500.0912364,21,21,0.6774193548387096,0.9586772684707022
TR,2014,6062870.0,,,,,,4568517804.920009,8616796345.206652,,,813.0655960627961,1533.5434720254614,,,0.0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,753.5239589369405,4565595045.587478,5615285.0,103,103,0.544973544973545,0.9261760519357993,1421.2404925730968,8611283655.312492,5615285.0,103,103,0.544973544973545,0.9261760519357993,,,,0,0,0.0,,0.0,0.0,13165.0,8,8,0.042328042328042326,0.002171413868349478,0.0,,,0,0,0.0,
TR,2015,6689190.0,,,,,,,,,,,,,,0.0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,0.0,0.0,17990.0,8,8,0.041025641025641026,0.002689413815424588,,,,0,0,0.0,
TR,2016,7198875.0,,,,,,,,,,,,,,0.0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,0.0,0.0,22265.0,8,8,0.0446927374301676,0.003092844368043618,,,,0,0,0.0,
TR,2017,7560371.0,,,,,,,,,,,,,,0.0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,0.0,0.0,7161.0,4,4,0.021505376344086023,0.0009471757404497743,,,,0,0,0.0,
TR,2018,7740502.0,,,,,,,,,,,,,,0.0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,0.0,0.0,10712.0,5,5,0.024875621890547265,0.001383889572020006,,,,0,0,0.0,
TR,2019,7940133.0,,,,,,,,,,,,,,0.0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,0.0,0.0,8646.0,3,3,0.014563106796116505,0.0010888986368364358,,,,0,0,0.0,
TR,2020,8240997.0,,,,,,,,,,,,,,,,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,
TR,2021,8296959.0,,,,,,,,,,,,,,,,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,
TR,2022,6950142.0,,,,,,,,,,,,,,,,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,
TR,2023,7081289.0,,,,,,,,,,,,,,,,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,
UK,2014,2265860.0,157845.0,334440.0,14.353543032721975,40994613705.15557,33912812981.999207,36061534262.8889,29831920751.76226,18092.69930748107,14967.193796900876,15913.040540642573,13164.070082746379,8264071169.892566,3627.544243721409,0.0,0.0,0.0,14.354968481738414,2265635.0,157845.0,160,160,0.9937888198757764,1.0,18092.29771705029,40903974594.3532,2260800.0,159,159,0.9875776397515528,0.9977668523209731,14966.8615810329,33837831736.0335,2260800.0,159,159,0.9875776397515528,0.9977668523209731,15915.164336229467,35976202054.28473,2260800.0,159,159,0.9875776397515528,0.9977668523209731,13165.826993619316,29761329643.073013,2260800.0,159,159,0.9875776397515528,0.9977668523209731,3647.2117297152363,8201152026.205362,2260800.0,159,159,0.9875776397515528,0.9977668523209731,0.0,0.0,6025.0,2,2,0.012422360248447204,0.002659034538762324,0.0,0.0,51512791.226293206,2,2,0.012422360248447204,0.0017267675003209504
UK,2015,2333845.0,160725.0,340835.0,14.189329600248872,47638224677.61491,35899774080.2804,42453779069.76744,31992818535.384056,20893.77491320905,15745.37683015079,18619.915206782152,14031.81486802048,8334734949.24074,3655.5534377947297,0.0,0.0,0.0,14.520734173277337,2280580.0,160725.0,161,161,0.624031007751938,1.0,20411.905965312566,47638224677.6149,2280020.0,160,160,0.6201550387596899,0.9769372001996705,15382.244356536276,35899774080.2804,2280020.0,160,160,0.6201550387596899,0.9769372001996705,18190.487830069025,42453779069.76744,2280020.0,160,160,0.6201550387596899,0.9769372001996705,13708.201930884037,31992818535.384052,2280020.0,160,160,0.6201550387596899,0.9769372001996705,3571.2461406994635,8334734949.24074,2280020.0,160,160,0.6201550387596899,0.9769372001996705,0.0,0.0,59615.0,99,99,0.38372093023255816,0.025543684349217707,0.0,0.0,55438581.19093747,2,2,0.007751937984496124,0.0017328445485233631
UK,2016,2375415.0,163810.0,347805.0,14.139826628410963,43308973983.50173,35802390401.271866,39070185971.59174,32298295769.788704,18697.92443523968,15457.082649405338,16867.898677208905,13944.24845808138,8193369703.156871,3537.350195319092,0.0,0.0,0.0,14.50103778768085,2316245.0,163810.0,162,162,0.6230769230769231,1.0,18232.171634641414,43308973983.50174,2316245.0,162,162,0.6230769230769231,0.9750906683674221,15072.057051619135,35802390401.271866,2316245.0,162,162,0.6230769230769231,0.9750906683674221,16447.73059511359,39070185971.591736,2316245.0,162,162,0.6230769230769231,0.9750906683674221,13596.906548871968,32298295769.788704,2316245.0,162,162,0.6230769230769231,0.9750906683674221,3449.2371662033247,8193369703.156871,2316245.0,162,162,0.6230769230769231,0.9750906683674221,0.0,0.0,66000.0,99,99,0.38076923076923075,0.027784618687681943,0.0,0.0,60900960.155271165,3,3,0.011538461538461539,0.0018855781304794703
UK,2017,2413790.0,167210.0,355755.0,13.994139106512769,43839651180.03354,38560697150.356285,39434221542.883865,34685747567.4385,18655.76611169869,16409.331000077145,16852.51950583936,14823.222434331567,8592884820.294456,3677.044298127629,0.0,0.0,0.0,14.435679684229411,2339960.0,167210.0,162,162,0.627906976744186,1.0,18162.16455451118,43839651180.03354,2349925.0,182,182,0.7054263565891473,0.9735416088392114,15975.166501790249,38560697150.356285,2349925.0,182,182,0.7054263565891473,0.9735416088392114,16337.055643980571,39434221542.883865,2339960.0,162,162,0.627906976744186,0.9694132463884596,14369.828182003612,34685747567.43849,2339960.0,162,162,0.627906976744186,0.9694132463884596,3559.9140025828497,8592884820.294456,2336900.0,160,160,0.6201550387596899,0.9681455304728249,0.0,0.0,80875.0,95,95,0.3682170542635659,0.03350540022122886,0.0,0.0,63310812.03107097,3,3,0.011627906976744186,0.0018252687766921437
UK,2018,2449020.0,171200.0,363675.0,13.893165887850467,46363247843.92626,40446519676.96451,46862189870.126945,40881788330.8846,19130.737981273436,16689.33489731338,19613.908830152453,17110.8450406991,8774056580.517292,3679.4282457481954,0.0,0.0,0.0,14.305023364485981,2378510.0,171200.0,161,161,0.62890625,1.0,18931.3471690416,46363247843.92626,2423495.0,222,222,0.8671875,0.9895774636385166,16515.389697497165,40446519676.964485,2423495.0,222,222,0.8671875,0.9895774636385166,19135.07846817378,46814673734.89618,2386810.0,182,182,0.7109375,0.9745980024662927,16693.1214652737,40840336051.59102,2386810.0,182,182,0.7109375,0.9745980024662927,3582.680656147068,8774056580.51729,2384625.0,180,180,0.703125,0.9737058088541539,0.0,0.0,77750.0,89,89,0.34765625,0.0317473928346849,0.0,0.0,479257097.21633327,26,26,0.1015625,0.011722997373240476
UK,2019,2515330.0,175590.0,323235.0,14.094709265903525,47212764163.7331,40248577672.024475,40070002392.42626,34159419220.123337,18898.109948037505,16110.517136006292,16041.073548142394,13674.91198791138,8226466274.947799,3293.0477673014466,0.0,0.0,0.0,14.32501850902671,2474890.0,175590.0,181,181,0.7098039215686275,1.0,18770.007976580848,47209935404.49093,2498130.0,223,223,0.8745098039215686,0.9931619310388696,16001.311029576427,40246166172.9714,2498130.0,223,223,0.8745098039215686,0.9931619310388696,15930.31625767842,40067393508.55007,2497800.0,221,221,0.8666666666666667,0.9930307355297316,13580.49211042819,34157195163.405045,2497800.0,221,221,0.8666666666666667,0.9930307355297316,3270.531610145706,8226461418.928762,2498130.0,223,223,0.8745098039215686,0.9931619310388696,0.0,0.0,76310.0,84,84,0.32941176470588235,0.03033796758278238,0.0,0.0,834432088.5737872,65,65,0.2549019607843137,0.02442758418100454
UK,2020,2721700.0,177625.0,319590.0,15.141055594651654,48465600764.30257,42154918906.236244,43293786669.66394,37656524161.93336,17821.872023263048,15501.294898862174,15939.600005767034,13864.112587991798,8764171122.99465,3222.779325558947,0.0,0.0,0.0,15.322730471498945,2689430.0,177625.0,188,188,0.7401574803149606,1.0,17807.106133777626,48465600764.302574,2719445.0,229,229,0.9015748031496063,0.9991714737112833,15488.451668529318,42154918906.236244,2719445.0,229,229,0.9015748031496063,0.9991714737112833,15906.891527230753,43293786669.663925,2716115.0,227,227,0.8937007874015748,0.9979479736929125,13835.663064236822,37656524161.93334,2716115.0,227,227,0.8937007874015748,0.9979479736929125,3220.1091681649887,8764171122.994652,2719445.0,229,229,0.9015748031496063,0.9991714737112833,0.0,0.0,89885.0,81,81,0.3188976377952756,0.033025315060440166,0.0,0.0,898563872.9482152,70,70,0.2755905511811024,0.023862103392340323
UK,2021,2830365.0,182570.0,324610.0,15.323410198827847,55070371102.838524,45141025861.08251,56349484644.02048,46189511576.45802,19470.975170768794,15960.302720365464,19925.983098658555,16333.271418933224,9210584735.095547,3256.7467960898703,0.0,0.0,0.0,15.50290299611108,2797595.0,182570.0,189,189,0.75,1.0,19456.98561946552,55066935784.08562,2828155.0,225,225,0.8928571428571429,0.9992191819782961,15948.835525129272,45138209940.11519,2828155.0,225,225,0.8928571428571429,0.9992191819782961,19908.910915737186,56349484644.02048,2827940.0,224,224,0.8888888888888888,0.9991432200440579,16319.277399366521,46189511576.45802,2827940.0,224,224,0.8888888888888888,0.9991432200440579,3254.2038694993566,9210584735.095547,2828155.0,225,225,0.8928571428571429,0.9992191819782961,0.0,0.0,95450.0,74,74,0.29365079365079366,0.03372356568852427,0.0,0.0,1083092077.659534,67,67,0.26587301587301587,0.023448874878589685
UK,2022,2918845.0,188345.0,335270.0,15.205712920438557,59098857826.35209,49134867260.08834,51833579201.6511,43094505162.37849,20851.747849988737,17336.17028201152,18288.3521514237,15204.959764303127,9920867903.557604,3500.36267343542,0.0,0.0,0.0,15.497332023679949,2863920.0,188345.0,199,199,0.8089430894308943,1.0,20247.343667221827,59098857826.35208,2834240.0,236,236,0.959349593495935,0.9710142196656554,16833.667858378347,49134867260.08833,2834240.0,236,236,0.959349593495935,0.9710142196656554,17758.249993285393,51833579201.65111,2834240.0,236,236,0.959349593495935,0.9710142196656554,14764.232140582486,43094505162.378494,2834240.0,236,236,0.959349593495935,0.9710142196656554,3398.9019298926814,9920867903.557606,2834240.0,236,236,0.959349593495935,0.9710142196656554,0.0,0.0,130835.0,84,84,0.34146341463414637,0.04482423698414955,0.0,0.0,1418230654.4862483,79,79,0.32113821138211385,0.032909779312754794
UK,2023,2883545.0,192485.0,344690.0,14.680078967192248,58873106152.059715,48410103235.07724,44174705388.65702,36323920853.10745,21468.788082865696,17653.3279005046,16108.839003034731,13245.955753038985,9871972432.831022,3599.9337893423954,0.0,0.0,0.0,14.980621866638959,2825695.0,192485.0,199,199,0.8122448979591836,1.0,20416.919504311434,58873106152.0597,2742265.0,229,229,0.9346938775510204,0.9510047528302835,16788.398736651325,48410103235.07725,2742265.0,229,229,0.9346938775510204,0.9510047528302835,15319.58245446387,44174705388.657036,2742265.0,229,229,0.9346938775510204,0.9510047528302835,12596.966876919712,36323920853.10745,2742265.0,229,229,0.9346938775510204,0.9510047528302835,3423.55414353895,9871972432.831024,2742265.0,229,229,0.9346938775510204,0.9510047528302835,0.0,0.0,147510.0,83,83,0.33877551020408164,0.051155782205583755,0.0,0.0,1413221085.669988,78,78,0.3183673469387755,0.0389060721551784
VA,2017,,,,,,,,,,,,,,,,,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,
VA,2018,,,,,,,,,,,,,,,,,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,
VA,2019,,,,,,,,,,,,,,,,,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,
VA,2020,,,,,,,,,,,,,,,,,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,
