anomaly,record_id,institution_id,institution_name,country_code,city,year,students_total_analysis,students_total_analysis_source,students_total_includes_isced8,students_total_component_sum_incomplete,foreign_students_total_analysis,foreign_students_total_analysis_source,foreign_total_includes_isced8,foreign_total_component_sum_incomplete,foreign_students_share,student_staff_ratio,expenditure_per_student_ppp
students_total_component_sum_incomplete,FR0199.2019,FR0199,École nationale supérieure des mines de Paris,FR,Paris,2019,0.0,component_sum_5_8_observed,True,True,0.0,component_sum_5_8_observed,True,True,,,
students_total_component_sum_incomplete,FR0203.2019,FR0203,Télécom Paris,FR,Paris,2019,0.0,component_sum_5_8_observed,True,True,0.0,component_sum_5_8_observed,True,True,,,
students_total_component_sum_incomplete,FR0204.2019,FR0204,Institut Catholique de Paris,FR,Paris,2019,0.0,component_sum_5_8_observed,True,True,0.0,component_sum_5_8_observed,True,True,,,
students_total_component_sum_incomplete,FR0205.2019,FR0205,Institut supérieur d'électronique de Paris,FR,Paris,2019,0.0,component_sum_5_8_observed,True,True,0.0,component_sum_5_8_observed,True,True,,,
students_total_component_sum_incomplete,FR0206.2019,FR0206,"École supérieure d'informatique, électronique, automatique",FR,Paris,2019,0.0,component_sum_5_8_observed,True,True,0.0,component_sum_5_8_observed,True,True,,,
students_total_component_sum_incomplete,FR0209.2019,FR0209,École centrale d'électronique,FR,Paris,2019,0.0,component_sum_5_8_observed,True,True,0.0,component_sum_5_8_observed,True,True,,,
students_total_component_sum_incomplete,FR0213.2019,FR0213,Centre des études supérieures industrielles,FR,Paris,2019,0.0,component_sum_5_8_observed,True,True,0.0,component_sum_5_8_observed,True,True,,,
students_total_component_sum_incomplete,FR0214.2019,FR0214,Institut catholique d'arts et métiers,FR,Paris,2019,0.0,component_sum_5_8_observed,True,True,0.0,component_sum_5_8_observed,True,True,,,
students_total_component_sum_incomplete,FR0219.2019,FR0219,École supérieure d'ingénieurs en génie électrique,FR,Saint-Étienne-du-Rouvray,2019,0.0,component_sum_5_8_observed,True,True,0.0,component_sum_5_8_observed,True,True,,,
students_total_component_sum_incomplete,FR0223.2019,FR0223,Université Paris-Est Marne-la-Vallée,FR,Champs-sur-Marne,2019,0.0,component_sum_5_8_observed,True,True,0.0,component_sum_5_8_observed,True,True,,,
students_total_component_sum_incomplete,FR0224.2019,FR0224,École nationale des ponts et chaussées,FR,Champs-sur-Marne,2019,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_component_sum_incomplete,FR0231.2019,FR0231,École Supérieure d'Ingénieurs en Électronique et Électrotechnique Amiens,FR,Amiens,2019,0.0,component_sum_5_8_observed,True,True,0.0,component_sum_5_8_observed,True,True,,,
students_total_component_sum_incomplete,FR0232.2019,FR0232,École nationale supérieure des mines d'Albi-Carmaux,FR,Albi,2019,0.0,component_sum_5_8_observed,True,True,0.0,component_sum_5_8_observed,True,True,,,
students_total_component_sum_incomplete,FR0235.2019,FR0235,Institut supérieur de l'électronique et du numérique Toulon,FR,Toulon,2019,0.0,component_sum_5_8_observed,True,True,0.0,component_sum_5_8_observed,True,True,,,
students_total_component_sum_incomplete,FR0237.2019,FR0237,Institut catholique d'études supérieures,FR,La Roche-sur-Yon,2019,0.0,component_sum_5_8_observed,True,True,0.0,component_sum_5_8_observed,True,True,,,
students_total_component_sum_incomplete,FR0242.2019,FR0242,Institut d'ingénierie informatique de Limoges,FR,Limoges,2019,0.0,component_sum_5_8_observed,True,True,0.0,component_sum_5_8_observed,True,True,,,
students_total_component_sum_incomplete,FR0252.2019,FR0252,École nationale supérieure de techniques avancées,FR,Palaiseau,2019,0.0,component_sum_5_8_observed,True,True,0.0,component_sum_5_8_observed,True,True,,,
students_total_component_sum_incomplete,FR0253.2019,FR0253,EPF - École d'ingénieurs,FR,Sceaux,2019,0.0,component_sum_5_8_observed,True,True,0.0,component_sum_5_8_observed,True,True,,,
students_total_component_sum_incomplete,FR0254.2019,FR0254,École nationale supérieure du pétrole et des moteurs,FR,Rueil-Malmaison,2019,0.0,component_sum_5_8_observed,True,True,0.0,component_sum_5_8_observed,True,True,,,
students_total_component_sum_incomplete,FR0257.2019,FR0257,École Nationale de la Statistique et de l’Administration Économique,FR,Palaiseau,2019,0.0,component_sum_5_8_observed,True,True,0.0,component_sum_5_8_observed,True,True,,,
students_total_component_sum_incomplete,FR0258.2019,FR0258,École supérieure des techniques aéronautiques et de construction automobile,FR,Montigny-le-Bretonneux,2019,0.0,component_sum_5_8_observed,True,True,0.0,component_sum_5_8_observed,True,True,,,
students_total_component_sum_incomplete,FR0259.2019,FR0259,École supérieure d'ingénieurs Léonard-de-Vinci,FR,Courbevoie,2019,0.0,component_sum_5_8_observed,True,True,0.0,component_sum_5_8_observed,True,True,,,
students_total_component_sum_incomplete,FR0260.2019,FR0260,École nationale supérieure maritime,FR,Le Havre,2019,0.0,component_sum_5_8_observed,True,True,0.0,component_sum_5_8_observed,True,True,,,
students_total_component_sum_incomplete,FR0264.2019,FR0264,École Supérieure d'Ingénieurs en Électronique et Électrotechnique Paris,FR,Noisy-le-Grand,2019,0.0,component_sum_5_8_observed,True,True,0.0,component_sum_5_8_observed,True,True,,,
students_total_component_sum_incomplete,FR0268.2019,FR0268,ESME Sudria,FR,Ivry-sur-Seine,2019,0.0,component_sum_5_8_observed,True,True,0.0,component_sum_5_8_observed,True,True,,,
students_total_component_sum_incomplete,FR0269.2019,FR0269,École supérieure d'ingénieurs des travaux de la construction de Paris,FR,Arcueil,2019,0.0,component_sum_5_8_observed,True,True,0.0,component_sum_5_8_observed,True,True,,,
students_total_component_sum_incomplete,FR0270.2019,FR0270,École pour l'informatique et les techniques avancées,FR,Le Kremlin-Bicêtre,2019,0.0,component_sum_5_8_observed,True,True,0.0,component_sum_5_8_observed,True,True,,,
students_total_component_sum_incomplete,FR0271.2019,FR0271,Institut polytechnique des sciences avancées,FR,Ivry-sur-Seine,2019,0.0,component_sum_5_8_observed,True,True,0.0,component_sum_5_8_observed,True,True,,,
students_total_component_sum_incomplete,FR0272.2019,FR0272,"École spéciale des travaux publics, du bâtiment et de l'industrie",FR,Cachan,2019,0.0,component_sum_5_8_observed,True,True,0.0,component_sum_5_8_observed,True,True,,,
students_total_component_sum_incomplete,FR0276.2019,FR0276,École d'ingénieur d'agro-développement international,FR,Angers,2019,0.0,component_sum_5_8_observed,True,True,0.0,component_sum_5_8_observed,True,True,,,
students_total_component_sum_incomplete,FR0278.2019,FR0278,ECAM - EPMI Graduate School of Engineering,FR,Cergy,2019,0.0,component_sum_5_8_observed,True,True,0.0,component_sum_5_8_observed,True,True,,,
students_total_component_sum_incomplete,FR0279.2019,FR0279,École de biologie industrielle,FR,Cergy,2019,0.0,component_sum_5_8_observed,True,True,0.0,component_sum_5_8_observed,True,True,,,
students_total_component_sum_incomplete,FR0285.2019,FR0285,Université de la Nouvelle-Calédonie,FR,Nouméa,2019,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_component_sum_incomplete,FR0286.2019,FR0286,Université de la Polynésie Française,FR,Punaauia,2019,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_component_sum_incomplete,FR0327.2019,FR0327,Université de Guyane,FR,Cayenne,2019,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_component_sum_incomplete,FR0328.2019,FR0328,VetAgro Sup Marcy-l'Étoile,FR,Marcy-l'Étoile,2019,0.0,component_sum_5_8_observed,True,True,0.0,component_sum_5_8_observed,True,True,,,
students_total_component_sum_incomplete,FR0329.2019,FR0329,École nationale vétérinaire de Toulouse,FR,Toulouse,2019,0.0,component_sum_5_8_observed,True,True,0.0,component_sum_5_8_observed,True,True,,,
students_total_component_sum_incomplete,FR0330.2019,FR0330,École nationale vétérinaire d'Alfort,FR,Maisons-Alfort,2019,0.0,component_sum_5_8_observed,True,True,0.0,component_sum_5_8_observed,True,True,,,
students_total_component_sum_incomplete,FR0331.2019,FR0331,"École nationale vétérinaire, agroalimentaire et de l'alimentation, Nantes-Atlantique",FR,Nantes,2019,0.0,component_sum_5_8_observed,True,True,0.0,component_sum_5_8_observed,True,True,,,
students_total_component_sum_incomplete,FR0332.2019,FR0332,École nationale supérieure de paysage de Versailles,FR,Versailles,2019,0.0,component_sum_5_8_observed,True,True,0.0,component_sum_5_8_observed,True,True,,,
students_total_component_sum_incomplete,FR0334.2019,FR0334,École d'ingénieurs SIGMA Clermont,FR,Aubière,2019,0.0,component_sum_5_8_observed,True,True,0.0,component_sum_5_8_observed,True,True,,,
students_total_component_sum_incomplete,FR0343.2019,FR0343,École des Mines Télécom Atlantique,FR,Brest,2019,0.0,component_sum_5_8_observed,True,True,0.0,component_sum_5_8_observed,True,True,,,
students_total_component_sum_incomplete,FR0344.2019,FR0344,Université Lasalle,FR,Beauvais,2019,0.0,component_sum_5_8_observed,True,True,0.0,component_sum_5_8_observed,True,True,,,
students_total_component_sum_incomplete,FR0463.2019,FR0463,Institut National des Sciences Appliquées Hauts-de-France,FR,Aulnoy-lez-Valenciennes,2019,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_component_sum_incomplete,GR0061.2019,GR0061,Στρατιωτικες Σχολες Ευελπίδων,GR,Kitsi,2019,0.0,component_sum_5_8_observed,True,True,0.0,component_sum_5_8_observed,True,True,,,
students_total_component_sum_incomplete,GR0062.2019,GR0062,Αστυνομικη Ακαδημια,GR,Acharnes,2019,0.0,component_sum_5_8_observed,True,True,0.0,component_sum_5_8_observed,True,True,,,
students_total_component_sum_incomplete,LT0006.2019,LT0006,Mykolo Romerio universitetas,LT,Vilnius,2019,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_component_sum_incomplete,LT0007.2019,LT0007,Generolo Jono Žemaicio Lietuvos karo akademija,LT,Vilnius,2019,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_component_sum_incomplete,LT0009.2019,LT0009,Vytauto Didžiojo universitetas,LT,Kaunas,2019,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_component_sum_incomplete,LT0030.2019,LT0030,Marijampoles kolegija,LT,Marijampole,2019,0.0,component_sum_5_8_observed,True,True,0.0,component_sum_5_8_observed,True,True,,,
students_total_component_sum_incomplete,LT0033.2019,LT0033,"Tarptautine teises ir verslo aukštoji mokykla, UAB",LT,Vilnius,2019,0.0,component_sum_5_8_observed,True,True,0.0,component_sum_5_8_observed,True,True,,,
students_total_component_sum_incomplete,LT0043.2019,LT0043,Vilniaus dizaino kolegija,LT,Vilnius,2019,0.0,component_sum_5_8_observed,True,True,0.0,component_sum_5_8_observed,True,True,,,
students_total_component_sum_incomplete,LU0002.2019,LU0002,LUNEX University,LU,Differdange,2019,0.0,component_sum_5_8_observed,True,True,0.0,component_sum_5_8_observed,True,True,,,
students_total_component_sum_incomplete,MK0006.2019,MK0006,Meѓународниот Универзитет во Струга,MK,Struga,2019,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_component_sum_incomplete,NL0014.2019,NL0014,Open Universiteit,NL,Heerlen,2019,47.0,component_sum_5_8_observed,True,True,0.0,component_sum_5_8_observed,False,True,0.0,0.18359375,1176749.1592136996
students_total_component_sum_incomplete,NL0016.2019,NL0016,Nyenrode Business Universiteit,NL,Breukelen,2019,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_component_sum_incomplete,NL0805.2019,NL0805,Wittenborg University of Applied Sciences,NL,Apeldoorn,2019,0.0,component_sum_5_8_observed,True,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_component_sum_incomplete,NO0800.2019,NO0800,Universitetssenteret på Svalbard,NO,Longyearbyen,2019,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_component_sum_incomplete,PL0066.2019,PL0066,Instytut Teologiczny im. Bł. Wincentego Kadłubka w Sandomierzu,PL,Sandomierz,2019,0.0,component_sum_5_8_observed,True,True,0.0,component_sum_5_8_observed,True,True,,,
students_total_component_sum_incomplete,PL0453.2019,PL0453,Wyższe Baptystyczne Seminarium Teologiczne w Warszawie,PL,Warszawa,2019,0.0,component_sum_5_8_observed,True,True,0.0,component_sum_5_8_observed,True,True,,,
students_total_component_sum_incomplete,PL0454.2019,PL0454,Wyższe Seminarium Duchowne Kościoła Polsko-Katolickiego w Warszawie,PL,Warszawa,2019,0.0,component_sum_5_8_observed,True,True,0.0,component_sum_5_8_observed,True,True,,,
students_total_component_sum_incomplete,PL0465.2019,PL0465,Wyższa Szkoła Teologiczno-Humanistyczna im. Michała Beliny-Czechowskiego w Podkowie Leśnej,PL,Podkowa Leśna,2019,0.0,component_sum_5_8_observed,True,True,0.0,component_sum_5_8_observed,True,True,,,
students_total_component_sum_incomplete,RS0029.2019,RS0029,Београдска пословна школа,RS,Belgrade,2019,0.0,component_sum_5_8_observed,True,True,0.0,component_sum_5_8_observed,True,True,,,
students_total_component_sum_incomplete,RS0037.2019,RS0037,Висока медицинска и пословно-технолошка школа струковних студија у Шапцу,RS,Šabac,2019,0.0,component_sum_5_8_observed,True,True,0.0,component_sum_5_8_observed,True,True,,0.0,
students_total_component_sum_incomplete,RS0042.2019,RS0042,ВИСОКА ПОСЛОВНА ШКОЛА СТРУКОВНИХ СТУДИЈА БЛАЦЕ,RS,Blace,2019,0.0,component_sum_5_8_observed,True,True,0.0,component_sum_5_8_observed,True,True,,,
students_total_component_sum_incomplete,SI0051.2019,SI0051,Univerza v Novem mestu Fakulteta za poslovne in upravne vede,SI,Novo Mesto,2019,6.0,component_sum_5_8_observed,True,True,,missing,False,False,,,
students_total_component_sum_incomplete,SI0082.2019,SI0082,"Nova univerza, Fakulteta za slovenske in mednarodne študije",SI,Kranj,2019,0.0,component_sum_5_8_observed,True,True,,missing,False,False,,,
students_total_component_sum_incomplete,UK0012.2019,UK0012,The Arts University Bournemouth,UK,Poole,2019,3450.0,component_sum_5_8_observed,True,True,,missing,False,False,,14.680851063829786,10710.548188247449
students_total_component_sum_incomplete,UK0024.2019,UK0024,Royal Central School of Speech & Drama,UK,London,2019,1100.0,component_sum_5_8_observed,True,True,,missing,False,False,,16.923076923076923,16332.116385532598
students_total_component_sum_incomplete,UK0066.2019,UK0066,Liverpool Hope University,UK,Liverpool,2019,4985.0,component_sum_5_8_observed,True,True,,missing,False,False,,18.81132075471698,8527.500629407283
students_total_component_sum_incomplete,UK0077.2019,UK0077,Loughborough University,UK,Loughborough,2019,18295.0,component_sum_5_8_observed,True,True,,missing,False,False,,12.83859649122807,12845.265242753772
students_total_component_sum_incomplete,UK0085.2019,UK0085,Norwich University of the Arts,UK,Norwich,2019,2360.0,component_sum_5_8_observed,True,True,,missing,False,False,,15.733333333333333,8072.1028290837685
students_total_component_sum_incomplete,UK0101.2019,UK0101,Royal College of Art,UK,London,2019,2645.0,component_sum_5_8_observed,True,True,,missing,False,False,,20.346153846153847,21644.80983820277
students_total_component_sum_incomplete,UK0156.2019,UK0156,Royal Conservatoire of Scotland,UK,Glasgow,2019,1220.0,component_sum_5_8_observed,True,True,,missing,False,False,,10.608695652173912,19346.061410331222
students_total_component_sum_incomplete,UK0168.2019,UK0168,Leeds Arts University,UK,Leeds,2019,2145.0,component_sum_5_8_observed,True,True,,missing,False,False,,15.88888888888889,8600.021031429762
students_total_component_sum_incomplete,UK0174.2019,UK0174,The Liverpool Institute for Performing Arts,UK,Liverpool,2019,880.0,component_sum_5_8_observed,True,True,,missing,False,False,,17.6,11259.34231844007
students_total_component_sum_incomplete,UK0175.2019,UK0175,Ravensbourne University London,UK,London,2019,2530.0,component_sum_5_8_observed,True,True,,missing,False,False,,23.0,9995.337837850808
students_total_component_sum_incomplete,UK0176.2019,UK0176,Rose Bruford College of Theatre & Performance,UK,London,2019,735.0,component_sum_5_8_observed,True,True,,missing,False,False,,21.0,12218.668849562844
students_total_component_sum_incomplete,UK0182.2019,UK0182,Stranmillis University College,UK,Belfast,2019,1210.0,component_sum_5_8_observed,True,True,,missing,False,False,,24.2,8895.745284544657
students_total_component_sum_incomplete,UK0184.2019,UK0184,Plymouth College of Art,UK,Plymouth,2019,1305.0,component_sum_5_8_observed,True,True,,missing,False,False,,13.05,10737.569754108685
students_total_component_sum_incomplete,UK0185.2019,UK0185,AA School of Architecture,UK,London,2019,830.0,component_sum_5_8_observed,True,True,,missing,False,False,,,20120.300558325176
students_total_component_sum_incomplete,UK0186.2019,UK0186,ABI College Limited,UK,London,2019,0.0,component_sum_5_8_observed,True,True,,missing,False,False,,,
students_total_component_sum_incomplete,UK0188.2019,UK0188,Academy of Live and Recorded Arts,UK,London,2019,265.0,component_sum_5_8_observed,True,True,,missing,False,False,,,10624.603157878342
students_total_component_sum_incomplete,UK0189.2019,UK0189,Apex College London,UK,London,2019,105.0,component_sum_5_8_observed,True,True,,missing,False,False,,,3302.0929442043416
students_total_component_sum_incomplete,UK0191.2019,UK0191,Arts Educational Schools,UK,London,2019,275.0,component_sum_5_8_observed,True,True,,missing,False,False,,,30245.052378787146
students_total_component_sum_incomplete,UK0192.2019,UK0192,BIMM Limited†,UK,Brighton,2019,5290.0,component_sum_5_8_observed,True,True,,missing,False,False,,,
students_total_component_sum_incomplete,UK0195.2019,UK0195,Brit College,UK,London,2019,0.0,component_sum_5_8_observed,True,True,,missing,False,False,,,
students_total_component_sum_incomplete,UK0197.2019,UK0197,UK College of Business and Computing,UK,Ilford,2019,15.0,component_sum_5_8_observed,True,True,,missing,False,False,,,
students_total_component_sum_incomplete,UK0198.2019,UK0198,London College of Business Studies,UK,London,2019,85.0,component_sum_5_8_observed,True,True,,missing,False,False,,,
students_total_component_sum_incomplete,UK0201.2019,UK0201,Chicken Shed Theatre Company,UK,London,2019,90.0,component_sum_5_8_observed,True,True,,missing,False,False,,3.6,37207.89696606722
students_total_component_sum_incomplete,UK0202.2019,UK0202,The College of Integrated Chinese Medicine,UK,Reading,2019,170.0,component_sum_5_8_observed,True,True,,missing,False,False,,,6158.574729848236
students_total_component_sum_incomplete,UK0203.2019,UK0203,Christie's Education Limited,UK,London,2019,85.0,component_sum_5_8_observed,True,True,,missing,False,False,,,48571.61628308878
students_total_component_sum_incomplete,UK0204.2019,UK0204,The City College,UK,London,2019,135.0,component_sum_5_8_observed,True,True,,missing,False,False,,,
students_total_component_sum_incomplete,UK0207.2019,UK0207,Court Theatre Training Company Ltd,UK,London,2019,45.0,component_sum_5_8_observed,True,True,,missing,False,False,,,8870.328105019506
students_total_component_sum_incomplete,UK0209.2019,UK0209,Empire College London Limited,UK,Ilford,2019,175.0,component_sum_5_8_observed,True,True,,missing,False,False,,,2808.16643658386
students_total_component_sum_incomplete,UK0210.2019,UK0210,East End Computing and Business College Limited,UK,London,2019,0.0,component_sum_5_8_observed,True,True,,missing,False,False,,,
students_total_component_sum_incomplete,UK0212.2019,UK0212,EThames Graduate School Limited,UK,Mitcham,2019,0.0,component_sum_5_8_observed,True,True,,missing,False,False,,,
students_total_component_sum_incomplete,UK0213.2019,UK0213,Fairfield School of Business Ltd,UK,Croydon,2019,400.0,component_sum_5_8_observed,True,True,,missing,False,False,,,
students_total_component_sum_incomplete,UK0214.2019,UK0214,Met Film School Limited,UK,London,2019,345.0,component_sum_5_8_observed,True,True,,missing,False,False,,,18312.11816031478
students_total_component_sum_incomplete,UK0215.2019,UK0215,ForMission Ltd,UK,Birmingham,2019,120.0,component_sum_5_8_observed,True,True,,missing,False,False,,,
students_total_component_sum_incomplete,UK0216.2019,UK0216,Futureworks,UK,Salford,2019,415.0,component_sum_5_8_observed,True,True,,missing,False,False,,20.75,7205.6301737811245
students_total_component_sum_incomplete,UK0219.2019,UK0219,ICON College of Technology and Management,UK,London,2019,1535.0,component_sum_5_8_observed,True,True,,missing,False,False,,,3036.3563976310857
students_total_component_sum_incomplete,UK0223.2019,UK0223,Kensington College of Business,UK,London,2019,250.0,component_sum_5_8_observed,True,True,,missing,False,False,,,
students_total_component_sum_incomplete,UK0224.2019,UK0224,KLC School of Design,UK,London,2019,190.0,component_sum_5_8_observed,True,True,,missing,False,False,,,20129.476802285906
students_total_component_sum_incomplete,UK0225.2019,UK0225,Kogan Academy of Dramatic Arts,UK,London,2019,0.0,component_sum_5_8_observed,True,True,,missing,False,False,,,
students_total_component_sum_incomplete,UK0226.2019,UK0226,London School of Business and Finance (UK) Limited,UK,London,2019,0.0,component_sum_5_8_observed,True,True,,missing,False,False,,,
students_total_component_sum_incomplete,UK0227.2019,UK0227,London Bridge Business Academy,UK,London,2019,225.0,component_sum_5_8_observed,True,True,,missing,False,False,,,2253.1928325159033
students_total_component_sum_incomplete,UK0228.2019,UK0228,Bloomsbury Institute,UK,London,2019,1290.0,component_sum_5_8_observed,True,True,,missing,False,False,,,
students_total_component_sum_incomplete,UK0229.2019,UK0229,London Churchill College Ltd,UK,London,2019,420.0,component_sum_5_8_observed,True,True,,missing,False,False,,,
students_total_component_sum_incomplete,UK0230.2019,UK0230,City of London College,UK,London,2019,0.0,component_sum_5_8_observed,True,True,,missing,False,False,,,
students_total_component_sum_incomplete,UK0233.2019,UK0233,The London College UCK,UK,London,2019,1190.0,component_sum_5_8_observed,True,True,,missing,False,False,,,3097.242393291022
students_total_component_sum_incomplete,UK0234.2019,UK0234,London School of Academics Ltd,UK,Rainham,2019,120.0,component_sum_5_8_observed,True,True,,missing,False,False,,,3383.026594797585
students_total_component_sum_incomplete,UK0235.2019,UK0235,London School of Management Education,UK,Ilford,2019,480.0,component_sum_5_8_observed,True,True,,missing,False,False,,32.0,2553.4566762168374
students_total_component_sum_incomplete,UK0237.2019,UK0237,Stratford College London Limited,UK,London,2019,0.0,component_sum_5_8_observed,True,True,,missing,False,False,,,
students_total_component_sum_incomplete,UK0238.2019,UK0238,London Studio Centre,UK,London,2019,330.0,component_sum_5_8_observed,True,True,,missing,False,False,,,12481.440442398049
students_total_component_sum_incomplete,UK0240.2019,UK0240,Luther King House Educational Trust,UK,Manchester,2019,105.0,component_sum_5_8_observed,True,True,,missing,False,False,,,11765.440406240677
students_total_component_sum_incomplete,UK0242.2019,UK0242,The Markfield Institute of Higher Education,UK,Markfield,2019,105.0,component_sum_5_8_observed,True,True,,missing,False,False,,,4384.291472136857
students_total_component_sum_incomplete,UK0243.2019,UK0243,Matrix College of Counselling and Psychotherapy Ltd,UK,Ipswich,2019,80.0,component_sum_5_8_observed,True,True,,missing,False,False,,,4139.756227844414
students_total_component_sum_incomplete,UK0246.2019,UK0246,The Metanoia Institute,UK,London,2019,405.0,component_sum_5_8_observed,True,True,,missing,False,False,,20.25,8642.514866312598
students_total_component_sum_incomplete,UK0247.2019,UK0247,Millennium Performing Arts Ltd,UK,London,2019,45.0,component_sum_5_8_observed,True,True,,missing,False,False,,,
students_total_component_sum_incomplete,UK0249.2019,UK0249,Mont Rose College of Management and Sciences,UK,Ilford,2019,825.0,component_sum_5_8_observed,True,True,,missing,False,False,,27.5,6155.666312030125
students_total_component_sum_incomplete,UK0250.2019,UK0250,Moorlands College,UK,Christchurch,2019,265.0,component_sum_5_8_observed,True,True,,missing,False,False,,26.5,7542.405415285832
students_total_component_sum_incomplete,UK0253.2019,UK0253,Nelson College London Ltd,UK,Ilford,2019,1140.0,component_sum_5_8_observed,True,True,,missing,False,False,,228.0,5234.277360472516
students_total_component_sum_incomplete,UK0254.2019,UK0254,New College of the Humanities,UK,London,2019,215.0,component_sum_5_8_observed,True,True,,missing,False,False,,4.777777777777778,44178.4801563864
students_total_component_sum_incomplete,UK0255.2019,UK0255,St Nicholas Montessori Training Limited,UK,London,2019,35.0,component_sum_5_8_observed,True,True,,missing,False,False,,,48560.19035594619
students_total_component_sum_incomplete,UK0256.2019,UK0256,Norland College,UK,Bath,2019,290.0,component_sum_5_8_observed,True,True,,missing,False,False,,,13724.114488183966
students_total_component_sum_incomplete,UK0258.2019,UK0258,Northern College of Acupuncture,UK,York,2019,150.0,component_sum_5_8_observed,True,True,,missing,False,False,,,6947.3445669240355
students_total_component_sum_incomplete,UK0261.2019,UK0261,International College of Oriental Medicine limited,UK,East Grinstead,2019,45.0,component_sum_5_8_observed,True,True,,missing,False,False,,,
students_total_component_sum_incomplete,UK0262.2019,UK0262,Oxford Business College,UK,Oxford,2019,65.0,component_sum_5_8_observed,True,True,,missing,False,False,,,
students_total_component_sum_incomplete,UK0263.2019,UK0263,St Patrick's International College,UK,London,2019,1220.0,component_sum_5_8_observed,True,True,,missing,False,False,,,
students_total_component_sum_incomplete,UK0264.2019,UK0264,Pearson College,UK,London,2019,1295.0,component_sum_5_8_observed,True,True,,missing,False,False,,43.166666666666664,10389.25586101811
students_total_component_sum_incomplete,UK0265.2019,UK0265,Point Blank Music School,UK,London,2019,525.0,component_sum_5_8_observed,True,True,,missing,False,False,,,9314.306988273871
students_total_component_sum_incomplete,UK0267.2019,UK0267,"Richmond, The American International University in London",UK,Richmond upon Thames,2019,885.0,component_sum_5_8_observed,True,True,,missing,False,False,,,29651.894766500936
students_total_component_sum_incomplete,UK0268.2019,UK0268,Regent's University London,UK,London,2019,2215.0,component_sum_5_8_observed,True,True,,missing,False,False,,,
students_total_component_sum_incomplete,UK0269.2019,UK0269,Regents Theological College,UK,Malvern,2019,210.0,component_sum_5_8_observed,True,True,,missing,False,False,,,306243.6842847662
students_total_component_sum_incomplete,UK0270.2019,UK0270,Regent College,UK,London,2019,1445.0,component_sum_5_8_observed,True,True,,missing,False,False,,,8545.921389285202
students_total_component_sum_incomplete,UK0271.2019,UK0271,SAE Education Limited,UK,Glasgow,2019,700.0,component_sum_5_8_observed,True,True,,missing,False,False,,20.0,10328.058771704671
students_total_component_sum_incomplete,UK0272.2019,UK0272,The Salvation Army,UK,London,2019,40.0,component_sum_5_8_observed,True,True,,missing,False,False,,,5471155.246928568
students_total_component_sum_incomplete,UK0273.2019,UK0273,London School of Science and Technology Limited,UK,London,2019,810.0,component_sum_5_8_observed,True,True,,missing,False,False,,,
students_total_component_sum_incomplete,UK0274.2019,UK0274,The Sherwood Psychotherapy Training Institute Limited,UK,Nottingham,2019,235.0,component_sum_5_8_observed,True,True,,missing,False,False,,,
students_total_component_sum_incomplete,UK0275.2019,UK0275,Slough Borough Council,UK,,2019,0.0,component_sum_5_8_observed,True,True,,missing,False,False,,,
students_total_component_sum_incomplete,UK0277.2019,UK0277,Tottenham Hotspur Foundation,UK,London,2019,0.0,component_sum_5_8_observed,True,True,,missing,False,False,,,
students_total_component_sum_incomplete,UK0280.2019,UK0280,West Dean College,UK,Chichester,2019,60.0,component_sum_5_8_observed,True,True,,missing,False,False,,,177034.26730766118
students_total_component_sum_incomplete,UK0281.2019,UK0281,West London College of Business and Management Sciences Limited,UK,Hounslow,2019,0.0,component_sum_5_8_observed,True,True,,missing,False,False,,,
students_total_component_sum_incomplete,UK0282.2019,UK0282,The University College of Osteopathy,UK,London,2019,465.0,component_sum_5_8_observed,True,True,,missing,False,False,,11.625,10702.039371349176
students_total_component_sum_incomplete,UK0283.2019,UK0283,Ballet West,UK,London,2019,0.0,component_sum_5_8_observed,True,True,,missing,False,False,,,
students_total_component_sum_incomplete,UK0284.2019,UK0284,West London College,UK,London,2019,0.0,component_sum_5_8_observed,True,True,,missing,False,False,,,
students_total_component_sum_incomplete,XK0010.2019,XK0010,RIT Kosova Kolegji A.U.K.,XK,Prishtina,2019,0.0,component_sum_5_8_observed,True,True,,missing,False,False,,,
students_total_component_sum_incomplete,XK0011.2019,XK0011,Kolegji AAB,XK,Prishtina,2019,0.0,component_sum_5_8_observed,True,True,,missing,False,False,,,
