country_code,year,institutions_count,institutions_with_student_data,student_coverage_share,avg_observed_institution_size,students_per_registered_institution,records_with_complete_isced_structure,complete_isced_structure_share,isced_structure_coverage_flag,isced_shares_reliable,total_students,total_students_reliable,students_total_reliable,students_total_calc,students_total_with_observed_isced8,students_total_component_sum_complete_records,students_total_component_sum_incomplete_records,students_total_component_sum_incomplete_students,students_total_component_sum_incomplete_share,students_isced5,students_isced6,students_isced7,students_isced8,isced5_share_observed,isced6_share_observed,isced7_share_observed,isced8_share_observed,isced5_share_reliable,isced6_share_reliable,isced7_share_reliable,isced8_share_reliable,isced5_share,isced6_share,isced7_share,isced8_share,phd_share,phd_share_observed,phd_share_reliable,foreign_students_total,foreign_students_total_with_observed_isced8,foreign_total_component_sum_complete_records,foreign_total_component_sum_incomplete_records,foreign_total_component_sum_incomplete_students,foreign_total_component_sum_incomplete_share,foreign_students_share,foreign_students_isced5_share,foreign_students_isced6_share,foreign_students_isced7_share,foreign_students_isced8_share,foreign_students_share_aggregate_unmatched,foreign_students_share_pair_numerator,foreign_students_share_pair_denominator,foreign_students_share_pair_records,foreign_students_share_pair_institutions,foreign_students_share_pair_record_coverage,foreign_students_share_denominator_coverage
SI,2015,50,50,1.0,1404.2,1404.2,48,0.96,high,True,70210.0,70210.0,True,65420.0,50,0,0,,0.0,0.0,45590.0,17475.0,2355.0,0.0,0.6968816875573219,0.26712014674411494,0.03599816569856313,0.0,0.6968816875573219,0.26712014674411494,0.03599816569856313,0.0,0.6968816875573219,0.26712014674411494,0.03599816569856313,0.03599816569856313,0.03599816569856313,0.03599816569856313,3905.0,41,0,7,0.0,0.0,0.055618857712576554,,0.04463698179425313,0.0709585121602289,0.16985138004246284,0.055618857712576554,3905.0,70210.0,48,48,0.96,1.0
SI,2016,52,52,1.0,1326.5384615384614,1326.5384615384614,49,0.9423076923076923,high,True,68980.0,68980.0,True,64210.0,51,0,1,0.0,0.0,0.0,44400.0,17235.0,2575.0,0.0,0.6914810777137518,0.26841613455848,0.04010278772776826,0.0,0.6914810777137518,0.26841613455848,0.04010278772776826,0.0,0.6914810777137518,0.26841613455848,0.04010278772776826,0.04010278772776826,0.04010278772776826,0.04010278772776826,4575.0,44,0,11,0.0,0.0,0.06632357204986952,,0.05822072072072072,0.07600812300551205,0.170873786407767,0.06632357204986952,4575.0,68980.0,51,51,0.9807692307692307,1.0
SI,2017,53,53,1.0,1263.9433962264152,1263.9433962264152,48,0.9056603773584906,high,True,66989.0,66989.0,True,62275.0,49,0,1,0.0,0.0,0.0,42501.0,16945.0,2829.0,0.0,0.6824729024488158,0.272099558410277,0.04542753914090727,0.0,0.6824729024488158,0.272099558410277,0.04542753914090727,0.0,0.6824729024488158,0.272099558410277,0.04542753914090727,0.04542753914090727,0.04542753914090727,0.04542753914090727,,0,0,0,,0.0,,,,,,,,,0,0,0.0,
SI,2018,53,53,1.0,1249.377358490566,1249.377358490566,45,0.8490566037735849,high,True,66217.0,66217.0,True,61680.0,49,0,2,22.0,0.0003322409653110228,0.0,41992.0,16605.0,3083.0,0.0,0.6808041504539559,0.2692120622568093,0.04998378728923476,0.0,0.6808041504539559,0.2692120622568093,0.04998378728923476,0.0,0.6808041504539559,0.2692120622568093,0.04998378728923476,0.04998378728923476,0.04998378728923476,0.04998378728923476,,0,0,0,,0.0,,,,,,,,,0,0,0.0,
SI,2019,52,52,1.0,1284.576923076923,1284.576923076923,45,0.8653846153846154,high,True,66798.0,66798.0,True,62407.0,50,0,2,6.0,8.982304859426928e-05,0.0,42494.0,16608.0,3305.0,0.0,0.6809172048007435,0.26612399250084123,0.05295880269841524,0.0,0.6809172048007435,0.26612399250084123,0.05295880269841524,0.0,0.6809172048007435,0.26612399250084123,0.05295880269841524,0.05295880269841524,0.05295880269841524,0.05295880269841524,,0,0,0,,0.0,,,,,,,,,0,0,0.0,
SI,2020,46,46,1.0,1575.9565217391305,1575.9565217391305,44,0.9565217391304348,high,True,72494.0,72494.0,True,67868.0,45,0,0,,0.0,0.0,46238.0,18127.0,3503.0,0.0,0.6812930983674191,0.26709200212176576,0.05161489951081511,0.0,0.6812930983674191,0.26709200212176576,0.05161489951081511,0.0,0.6812930983674191,0.26709200212176576,0.05161489951081511,0.05161489951081511,0.05161489951081511,0.05161489951081511,,0,0,0,,0.0,,,,,,,,,0,0,0.0,
SI,2021,46,46,1.0,1553.0217391304348,1553.0217391304348,40,0.8695652173913043,high,True,71439.0,71439.0,True,66739.0,43,0,1,0.0,0.0,0.0,45598.0,17684.0,3457.0,0.0,0.6832286968639026,0.264972504832257,0.051798798303840335,0.0,0.6832286968639026,0.264972504832257,0.051798798303840335,0.0,0.6832286968639026,0.264972504832257,0.051798798303840335,0.051798798303840335,0.051798798303840335,0.051798798303840335,,0,0,0,,0.0,,,,,,,,,0,0,0.0,
SI,2022,46,46,1.0,1522.0652173913043,1522.0652173913043,41,0.8913043478260869,high,True,70015.0,70015.0,True,65380.0,45,0,4,165.0,0.002356637863315004,0.0,44300.0,17625.0,3455.0,0.0,0.6775772407464056,0.26957785255429795,0.05284490669929642,0.0,0.6775772407464056,0.26957785255429795,0.05284490669929642,0.0,0.6775772407464056,0.26957785255429795,0.05284490669929642,0.05284490669929642,0.05284490669929642,0.05284490669929642,,0,0,0,,0.0,,,,,,,,,0,0,0.0,
SK,2014,32,32,1.0,5596.71875,5596.71875,32,1.0,high,True,179095.0,179095.0,True,168255.0,32,0,0,,0.0,0.0,102175.0,57005.0,9075.0,0.0,0.6072627856527295,0.33880122433211496,0.05393599001515557,0.0,0.6072627856527295,0.33880122433211496,0.05393599001515557,0.0,0.6072627856527295,0.33880122433211496,0.05393599001515557,0.05393599001515557,0.05393599001515557,0.05393599001515557,10830.0,32,0,0,,0.0,0.06047069990787012,,0.045020797651088816,0.04104903078677309,0.09035812672176309,0.06047069990787012,10830.0,179095.0,32,32,1.0,1.0
SK,2015,32,32,1.0,5072.96875,5072.96875,32,1.0,high,True,162335.0,162335.0,True,151435.0,32,0,0,,0.0,0.0,92445.0,50770.0,8220.0,0.0,0.6104599333047181,0.3352593521973124,0.05428071449796942,0.0,0.6104599333047181,0.3352593521973124,0.05428071449796942,0.0,0.6104599333047181,0.3352593521973124,0.05428071449796942,0.05428071449796942,0.05428071449796942,0.05428071449796942,10040.0,32,0,0,,0.0,0.06184741429759448,,0.04575693655687165,0.03604490841047863,0.09002433090024331,0.06184741429759448,10040.0,162335.0,32,32,1.0,1.0
SK,2016,32,32,1.0,4724.0625,4724.0625,32,1.0,high,True,151170.0,151170.0,True,140360.0,32,0,0,,0.0,0.0,85165.0,47795.0,7400.0,0.0,0.606761185522941,0.34051724137931033,0.05272157309774864,0.0,0.606761185522941,0.34051724137931033,0.05272157309774864,0.0,0.606761185522941,0.34051724137931033,0.05272157309774864,0.05272157309774864,0.05272157309774864,0.05272157309774864,10725.0,32,0,0,,0.0,0.0709466163921413,,0.0541889273762696,0.04372842347525892,0.09594594594594595,0.0709466163921413,10725.0,151170.0,32,32,1.0,1.0
SK,2017,32,32,1.0,4374.15625,4374.15625,32,1.0,high,True,139973.0,139973.0,True,129186.0,32,0,0,,0.0,0.0,78938.0,43257.0,6991.0,0.0,0.6110414441193318,0.33484278482188473,0.05411577105878346,0.0,0.6110414441193318,0.33484278482188473,0.05411577105878346,0.0,0.6110414441193318,0.33484278482188473,0.05411577105878346,0.05411577105878346,0.05411577105878346,0.05411577105878346,11556.0,32,0,0,,0.0,0.08255877919313011,,0.06617851985102233,0.0490556441731974,0.09769703905020741,0.08255877919313011,11556.0,139973.0,32,32,1.0,1.0
SK,2018,32,32,1.0,4275.1875,4275.1875,32,1.0,high,True,136806.0,136806.0,True,126036.0,32,0,0,,0.0,0.0,77125.0,42142.0,6769.0,0.0,0.6119283379351931,0.334364784664699,0.053706877400107905,0.0,0.6119283379351931,0.334364784664699,0.053706877400107905,0.0,0.6119283379351931,0.334364784664699,0.053706877400107905,0.053706877400107905,0.053706877400107905,0.053706877400107905,12695.0,32,0,0,,0.0,0.09279563761823312,,0.08015559157212318,0.055028237862464996,0.10311715172108141,0.09279563761823312,12695.0,136806.0,32,32,1.0,1.0
SK,2019,31,31,1.0,4351.032258064516,4351.032258064516,31,1.0,high,True,134882.0,134882.0,True,124117.0,31,0,0,,0.0,0.0,78477.0,39036.0,6604.0,0.0,0.6322824431786137,0.3145096964960481,0.05320786032533819,0.0,0.6322824431786137,0.3145096964960481,0.05320786032533819,0.0,0.6322824431786137,0.3145096964960481,0.05320786032533819,0.05320786032533819,0.05320786032533819,0.05320786032533819,14225.0,31,0,0,,0.0,0.10546255245325543,,0.09411674758209412,0.0645814120299211,0.11583888552392489,0.10546255245325543,14225.0,134882.0,31,31,1.0,1.0
SK,2020,31,31,1.0,4427.548387096775,4427.548387096775,31,1.0,high,True,137254.0,137254.0,True,126210.0,31,0,0,,0.0,0.0,83148.0,36480.0,6582.0,0.0,0.6588067506536724,0.2890420727359163,0.05215117661041122,0.0,0.6588067506536724,0.2890420727359163,0.05215117661041122,0.0,0.6588067506536724,0.2890420727359163,0.05215117661041122,0.05215117661041122,0.05215117661041122,0.05215117661041122,15425.0,31,0,0,,0.0,0.11238288137322046,,0.10171020349256747,0.07044956140350878,0.12412640534791856,0.11238288137322046,15425.0,137254.0,31,31,1.0,1.0
SK,2021,31,31,1.0,4405.5161290322585,4405.5161290322585,31,1.0,high,True,136571.0,136571.0,True,125293.0,31,0,0,,0.0,0.0,83499.0,35312.0,6482.0,0.0,0.666429888341727,0.2818353778742627,0.05173473378401028,0.0,0.666429888341727,0.2818353778742627,0.05173473378401028,0.0,0.666429888341727,0.2818353778742627,0.05173473378401028,0.05173473378401028,0.05173473378401028,0.05173473378401028,16646.0,31,0,0,,0.0,0.12188531972380666,,0.11266003185666894,0.076121431807884,0.13545202098117864,0.12188531972380666,16646.0,136571.0,31,31,1.0,1.0
SK,2022,31,31,1.0,4390.1612903225805,4390.1612903225805,31,1.0,high,True,136095.0,136095.0,True,124945.0,31,0,0,,0.0,0.0,84185.0,34585.0,6175.0,0.0,0.673776461643123,0.2768017927888271,0.04942174556804994,0.0,0.673776461643123,0.2768017927888271,0.04942174556804994,0.0,0.673776461643123,0.2768017927888271,0.04942174556804994,0.04942174556804994,0.04942174556804994,0.04942174556804994,21190.0,31,0,0,,0.0,0.15570006245637238,,0.16172714854190176,0.08862223507300852,0.14251012145748987,0.15570006245637238,21190.0,136095.0,31,31,1.0,1.0
SK,2023,31,31,1.0,4438.548387096775,4438.548387096775,31,1.0,high,True,137595.0,137595.0,True,126545.0,31,0,0,,0.0,0.0,85815.0,34680.0,6050.0,0.0,0.6781382117033466,0.27405270852265995,0.04780907977399344,0.0,0.6781382117033466,0.27405270852265995,0.04780907977399344,0.0,0.6781382117033466,0.27405270852265995,0.04780907977399344,0.04780907977399344,0.04780907977399344,0.04780907977399344,21890.0,31,0,0,,0.0,0.1590900832152331,,0.16937598321971684,0.08232410611303345,0.14132231404958678,0.1590900832152331,21890.0,137595.0,31,31,1.0,1.0
TR,2014,189,184,0.9735449735449735,32950.38043478261,32078.67724867725,183,0.9682539682539683,high,True,6062870.0,6062870.0,True,6062890.0,184,0,1,0.0,0.0,918975.0,4723595.0,342095.0,78225.0,0.1515737544306428,0.7790995713265456,0.05642441146054109,0.012902262782270501,0.1515737544306428,0.7790995713265456,0.05642441146054109,0.012902262782270501,0.1515737544306428,0.7790995713265456,0.05642441146054109,0.012902262782270501,0.012902262782270501,0.012902262782270501,0.012902262782270501,72140.0,9,0,1,0.0,0.0,0.011898655257328625,,,0.0,0.0,0.011898655257328625,72140.0,6062870.0,179,179,0.9470899470899471,1.0
TR,2015,195,183,0.9384615384615385,36552.95081967213,34303.53846153846,181,0.9282051282051282,high,True,6689190.0,6689190.0,True,6689165.0,183,0,2,0.0,0.0,2285365.0,3900610.0,417095.0,86095.0,0.34165176072050846,0.5831236036186879,0.062353821441091674,0.012870814219712028,0.34165176072050846,0.5831236036186879,0.062353821441091674,0.012870814219712028,0.34165176072050846,0.5831236036186879,0.062353821441091674,0.012870814219712028,0.012870814219712028,0.012870814219712028,0.012870814219712028,87890.0,140,0,1,0.0,0.0,0.01315511783327471,0.0021090722926097143,0.015507830826460477,0.03869622028554646,0.07404611185318544,0.013139109518491775,87890.0,6681050.0,180,180,0.9230769230769231,0.9987831112586127
TR,2016,179,174,0.9720670391061452,41372.84482758621,40217.17877094972,174,0.9720670391061452,high,True,7198875.0,7198875.0,True,7198890.0,174,0,0,,0.0,2555930.0,4071570.0,480165.0,91225.0,0.3550450138840849,0.5655830273833883,0.06669986622937703,0.01267209250314979,0.3550450138840849,0.5655830273833883,0.06669986622937703,0.01267209250314979,0.3550450138840849,0.5655830273833883,0.06669986622937703,0.01267209250314979,0.01267209250314979,0.01267209250314979,0.01267209250314979,108040.0,8,0,0,,0.0,0.015007900540014933,,,0.0,0.0,0.015007900540014933,108040.0,7198875.0,174,174,0.9720670391061452,1.0
TR,2017,186,182,0.978494623655914,41540.5,40647.155913978495,181,0.9731182795698925,high,True,7560371.0,7560371.0,True,7441009.0,182,0,1,0.0,0.0,2768757.0,4122479.0,454673.0,95100.0,0.37209429527635296,0.5540215043416827,0.061103675590232456,0.012780524791731874,0.37209429527635296,0.5540215043416827,0.061103675590232456,0.012780524791731874,0.37209429527635296,0.5540215043416827,0.061103675590232456,0.012780524791731874,0.012780524791731874,0.012780524791731874,0.012780524791731874,125138.0,5,0,0,,0.0,0.01655183323675518,,0.0,0.0,0.0,0.01655183323675518,125138.0,7560371.0,177,177,0.9516129032258065,1.0
TR,2018,201,197,0.9800995024875622,39291.8883248731,38509.96019900498,197,0.9800995024875622,high,True,7740502.0,7740502.0,True,7598013.0,197,0,0,,0.0,2829430.0,4278210.0,394174.0,96199.0,0.37239078164251627,0.5630695814813689,0.051878563513908175,0.012661073362206671,0.37239078164251627,0.5630695814813689,0.051878563513908175,0.012661073362206671,0.37239078164251627,0.5630695814813689,0.051878563513908175,0.012661073362206671,0.012661073362206671,0.012661073362206671,0.012661073362206671,154505.0,5,0,0,,0.0,0.01996059170322545,,0.0,0.0,0.0,0.01996059170322545,154505.0,7740502.0,195,195,0.9701492537313433,1.0
TR,2019,206,202,0.9805825242718447,39307.58910891089,38544.33495145631,202,0.9805825242718447,high,True,7940133.0,7940133.0,True,7785153.0,202,0,0,,0.0,3002964.0,4383946.0,297001.0,101242.0,0.385729606084813,0.5631162290580545,0.038149667707237093,0.013004497149895449,0.385729606084813,0.5631162290580545,0.038149667707237093,0.013004497149895449,0.385729606084813,0.5631162290580545,0.038149667707237093,0.013004497149895449,0.013004497149895449,0.013004497149895449,0.013004497149895449,185047.0,5,0,0,,0.0,0.023305277128229464,,0.0,0.0,0.0,0.023305277128229464,185047.0,7940133.0,200,200,0.970873786407767,1.0
TR,2020,208,204,0.9807692307692307,40397.044117647056,39620.17788461538,204,0.9807692307692307,high,True,8240997.0,8240997.0,True,8070394.0,204,0,0,,0.0,3114623.0,4506054.0,343569.0,106148.0,0.38593196317304956,0.5583437438122599,0.04257152748676211,0.013152765527928377,0.38593196317304956,0.5583437438122599,0.04257152748676211,0.013152765527928377,0.38593196317304956,0.5583437438122599,0.04257152748676211,0.013152765527928377,0.013152765527928377,0.013152765527928377,0.013152765527928377,224048.0,4,0,0,,0.0,0.027187001766897863,,0.0,0.0,0.0,0.027187001766897863,224048.0,8240997.0,204,204,0.9807692307692307,1.0
TR,2021,207,205,0.9903381642512077,40472.97073170732,40081.92753623189,204,0.9855072463768116,high,True,8296959.0,8296959.0,True,8111586.0,205,0,1,0.0,0.0,3250101.0,4393674.0,358271.0,109540.0,0.40067392492664194,0.5416541228805316,0.04416781132567663,0.013504140867149779,0.40067392492664194,0.5416541228805316,0.04416781132567663,0.013504140867149779,0.40067392492664194,0.5416541228805316,0.04416781132567663,0.013504140867149779,0.013504140867149779,0.013504140867149779,0.013504140867149779,260289.0,4,0,0,,0.0,0.031371614587947225,,,,0.0,0.031371614587947225,260289.0,8296959.0,204,204,0.9855072463768116,1.0
TR,2022,208,206,0.9903846153846154,33738.553398058255,33414.144230769234,205,0.9855769230769231,high,True,6950142.0,6950142.0,True,6746489.0,206,0,1,0.0,0.0,2647054.0,3550442.0,434485.0,114508.0,0.3923602335970606,0.5262651432471023,0.0644016465453364,0.01697297661050066,0.3923602335970606,0.5262651432471023,0.0644016465453364,0.01697297661050066,0.3923602335970606,0.5262651432471023,0.0644016465453364,0.01697297661050066,0.01697297661050066,0.01697297661050066,0.01697297661050066,301694.0,0,0,0,,0.0,0.04340832172925388,,,,,0.04340832172925388,301694.0,6950142.0,205,205,0.9855769230769231,1.0
TR,2023,208,206,0.9903846153846154,34375.18932038835,34044.658653846156,205,0.9855769230769231,high,True,7081289.0,7081289.0,True,6867499.0,206,0,1,0.0,0.0,2822626.0,3526381.0,409559.0,108933.0,0.4110122185674872,0.5134883892957247,0.05963728571347444,0.01586210642331364,0.4110122185674872,0.5134883892957247,0.05963728571347444,0.01586210642331364,0.4110122185674872,0.5134883892957247,0.05963728571347444,0.01586210642331364,0.01586210642331364,0.01586210642331364,0.01586210642331364,336366.0,0,0,0,,0.0,0.04750067395921844,,,,,0.04750067395921844,336366.0,7081289.0,205,205,0.9855769230769231,1.0
UK,2014,161,161,1.0,14073.664596273293,14073.664596273293,160,0.9937888198757764,high,True,2265860.0,2265860.0,True,2171940.0,160,0,1,0.0,0.0,203650.0,1430335.0,425170.0,112785.0,0.09376410029742994,0.6585518016151459,0.19575586802582023,0.05192823006160391,0.09376410029742994,0.6585518016151459,0.19575586802582023,0.05192823006160391,0.09376410029742994,0.6585518016151459,0.19575586802582023,0.05192823006160391,0.05192823006160391,0.05192823006160391,0.05192823006160391,568515.0,160,0,1,0.0,0.0,0.2509047337434793,0.15983304689418118,0.19370636948686845,0.42833454853352776,0.5004211552954737,0.2509047337434793,568515.0,2265860.0,160,160,0.9937888198757764,1.0
UK,2015,258,258,1.0,9045.910852713178,9045.910852713178,258,1.0,high,True,2333845.0,2333845.0,True,2231195.0,258,0,0,,0.0,205295.0,1493130.0,419725.0,113045.0,0.09201123164940761,0.6692064118107113,0.18811668186778835,0.05066567467209276,0.09201123164940761,0.6692064118107113,0.18811668186778835,0.05066567467209276,0.09201123164940761,0.6692064118107113,0.18811668186778835,0.05066567467209276,0.05066567467209276,0.05066567467209276,0.05066567467209276,592730.0,258,0,0,,0.0,0.2539714505462016,0.17903504712730461,0.2002169938317494,0.4234439216153434,0.5005971073466319,0.2539714505462016,592730.0,2333845.0,258,258,1.0,1.0
UK,2016,260,260,1.0,9136.211538461539,9136.211538461539,258,0.9923076923076923,high,True,2375415.0,2375415.0,True,2268600.0,260,0,2,0.0,0.0,186595.0,1523815.0,445795.0,112395.0,0.0822511681213083,0.6716984043022128,0.19650665608745482,0.049543771489024065,0.0822511681213083,0.6716984043022128,0.19650665608745482,0.049543771489024065,0.0822511681213083,0.6716984043022128,0.19650665608745482,0.049543771489024065,0.049543771489024065,0.049543771489024065,0.049543771489024065,615540.0,260,0,2,0.0,0.0,0.25912945737902643,0.19499450681958252,0.20791894029130834,0.407418207920681,0.49699719738422526,0.25912945737902643,615540.0,2375415.0,258,258,0.9923076923076923,1.0
UK,2017,258,258,1.0,9355.77519379845,9355.77519379845,175,0.6782945736434108,medium,False,2413790.0,2413790.0,True,2413790.0,258,0,83,82395.0,0.034135115316576835,175375.0,1656550.0,470050.0,111815.0,0.07265545055700785,0.686285882367563,0.19473525037389333,0.04632341670153576,,,,,,,,,,0.04632341670153576,,,0,0,0,,0.0,,,,,,,,,0,0,0.0,
UK,2018,256,256,1.0,9566.484375,9566.484375,175,0.68359375,medium,False,2449020.0,2449020.0,True,2449020.0,256,0,81,79000.0,0.03225780107961552,162840.0,1684875.0,488650.0,112655.0,0.06649190288360242,0.6879792733419898,0.19952879110828003,0.04600003266612768,,,,,,,,,,0.04600003266612768,,1255.0,0,0,2,1255.0,1.0,0.5627802690582959,,0.000738927220120187,2.0464545175483475e-05,,0.0005124498779103478,1255.0,2230.0,2,2,0.0078125,0.0009105683089562355
UK,2019,255,255,1.0,9864.039215686274,9864.039215686274,175,0.6862745098039216,medium,False,2515330.0,2515330.0,True,2515330.0,255,0,80,71610.0,0.02846942548293862,146350.0,1729480.0,528835.0,110665.0,0.0581832204919434,0.6875757852846346,0.21024477901507954,0.043996215208342446,,,,,,,,,,0.043996215208342446,,,0,0,0,,0.0,,,,,,,,,0,0,0.0,
UK,2020,254,254,1.0,10715.354330708662,10715.354330708662,180,0.7086614173228346,medium,False,2721700.0,2721700.0,True,2721700.0,254,0,74,70070.0,0.02574493882499908,147705.0,1837185.0,622625.0,114185.0,0.05426939045449535,0.6750137781533601,0.2287632729544035,0.041953558437741116,,,,,,,,,,0.041953558437741116,,,0,0,0,,0.0,,,,,,,,,0,0,0.0,
UK,2021,252,252,1.0,11231.607142857143,11231.607142857143,179,0.7103174603174603,medium,False,2830365.0,2830365.0,True,2830365.0,252,0,73,106185.0,0.03751636273060188,142540.0,1873990.0,700690.0,113145.0,0.050360995843292296,0.6621018843859361,0.24756171023878545,0.03997540953198616,,,,,,,,,,0.03997540953198616,,,0,0,0,,0.0,,,,,,,,,0,0,0.0,
UK,2022,246,246,1.0,11865.223577235773,11865.223577235773,201,0.8170731707317073,high,True,2918845.0,2918845.0,True,2918845.0,246,0,45,70115.0,0.024021487951569883,153445.0,1885375.0,756500.0,123525.0,0.05257045166838253,0.645931866885703,0.2591778597356146,0.04231982171029979,0.05257045166838253,0.645931866885703,0.2591778597356146,0.04231982171029979,0.05257045166838253,0.645931866885703,0.2591778597356146,0.04231982171029979,0.04231982171029979,0.04231982171029979,0.04231982171029979,,0,0,0,,0.0,,,,,,,,,0,0,0.0,
